Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
75,424,297,471,77,300.95,251.0,300.61
72,348,73,171,152,297.95,331.0,288.43
50,269,271,230,419,204.34,189.0,201.17
28,280,319,364,390,114.58,140.0,113.41
33,433,61,335,127,137.48,32.0,134.55
107,408,448,197,108,430.91,152.0,428.57
104,399,440,474,74,418.61,536.0,418.61
88,176,327,109,140,366.42,945.0,355.77
34,325,130,276,241,154.65,196.0,136.95
90,390,459,232,419,365.4,601.0,361.3
40,291,225,185,311,165.3,162.0,162.27
17,407,321,370,267,69.91,138.0,69.33
48,95,302,243,391,196.28,176.0,192.18
106,162,200,298,505,442.2,1033.0,424.2
62,464,320,297,443,255.02,234.0,249.16
66,247,387,429,340,263.23,199.0,264.3
117,477,43,246,387,481.64,611.0,470.85
106,134,425,340,468,447.58,408.0,425.09
100,420,441,162,424,408.1,622.0,400.1
75,166,500,406,385,307.69,227.0,301.01
19,8,455,68,502,82.4,139.0,79.47
87,117,355,437,287,351.1,271.0,348.17
64,74,349,247,172,265.06,226.0,257.45
73,75,341,288,163,300.2,320.0,293.76
46,229,368,195,206,191.64,216.0,187.98
14,311,211,314,164,60.77,150.0,59.01
79,447,75,329,342,325.25,266.0,317.88
98,44,161,317,349,405.32,334.0,395.01
116,428,293,97,497,469.03,695.0,464.59
65,140,188,326,308,264.98,150.0,261.46
41,485,275,397,326,175.41,183.0,167.07
116,250,483,45,267,472.75,313.0,466.2
92,54,215,135,431,376.39,596.0,368.19
93,250,260,311,7,391.32,303.0,375.56
123,48,219,469,328,498.52,506.0,495.83
109,134,425,367,165,460.5,529.0,439.03
34,172,358,113,281,146.23,217.0,138.37
42,406,280,270,200,176.07,90.0,171.48
112,13,373,183,141,460.58,503.0,449.79
84,412,337,456,49,339.56,270.0,336.05
35,359,251,297,366,148.14,159.0,143.17
53,383,357,238,344,216.61,252.0,213.68
66,51,220,223,142,269.85,301.0,267.89
90,396,332,80,340,364.89,325.0,363.52
54,302,380,250,211,218.48,232.0,217.55
97,247,384,84,151,398.46,1081.0,390.84
62,165,350,53,177,254.56,243.0,250.12
79,426,302,481,82,321.19,196.0,318.5
94,325,178,236,443,404.74,1004.0,379.22
96,302,362,475,86,388.93,537.0,386.59
43,333,99,333,226,190.1,206.0,173.12
66,70,355,254,192,272.02,272.0,264.99
70,331,399,185,192,288.81,256.0,282.61
105,29,212,378,144,425.32,413.0,423.56
56,383,422,387,212,231.3,154.0,225.74
54,93,144,153,261,216.22,207.0,216.12
31,228,491,318,463,131.21,172.0,127.46
16,366,394,397,367,68.14,140.0,67.56
118,489,105,218,362,494.5,586.0,472.24
56,315,237,451,398,226.71,196.0,224.36
11,327,482,363,461,44.7,130.0,44.7
107,75,437,351,151,444.4,475.0,430.2
55,387,407,212,309,226.95,224.0,223.01
72,329,196,337,455,306.78,387.0,291.31
15,41,458,96,442,61.63,84.0,61.63
46,176,288,339,320,191.02,125.0,187.85
53,260,130,141,185,219.44,224.0,215.72
69,154,438,321,285,291.38,340.0,279.87
57,237,272,368,431,232.63,167.0,228.19
46,172,287,275,193,194.1,195.0,185.07
91,180,379,120,116,387.32,1226.0,367.06
11,323,330,324,285,45.41,74.0,45.41
100,163,427,449,377,412.49,402.0,400.35
86,229,288,66,106,353.13,731.0,345.86
72,342,115,137,226,292.74,308.0,289.46
77,381,209,317,474,318.82,288.0,310.56
117,207,457,471,337,475.08,469.0,470.74
8,362,426,387,418,37.38,132.0,35.63
41,185,287,273,214,174.54,161.0,167.75
66,400,242,182,352,273.52,190.0,266.49
73,367,332,502,177,294.75,395.0,292.99
81,126,97,100,348,333.72,214.0,324.83
38,309,227,170,192,155.25,144.0,155.98
68,273,257,343,476,284.91,294.0,274.91
71,206,323,42,181,291.22,473.0,285.95
13,170,352,200,393,53.43,130.0,53.43
49,198,283,245,127,199.01,255.0,197.01
62,397,445,217,339,253.56,291.0,249.46
40,396,296,355,153,171.88,107.0,163.64
78,202,313,8,257,321.81,598.0,313.85
56,400,423,482,242,227.74,156.0,224.08
32,346,170,236,210,138.27,90.0,129.15
14,467,379,425,344,56.5,144.0,56.5
119,254,502,16,216,481.91,195.0,478.98
99,193,250,391,9,415.34,995.0,397.34
1,10,403,14,399,5.66,129.0,5.66
24,503,194,492,101,97.56,162.0,97.56
20,379,438,329,376,85.64,164.0,83.88
81,129,59,159,266,330.0,282.0,324.93
70,127,503,227,371,284.23,319.0,281.79
40,95,155,7,277,169.58,155.0,160.79
76,111,91,174,237,312.65,301.0,305.86
110,15,199,373,351,452.56,335.0,441.67
98,428,414,335,111,410.58,732.0,395.16
73,267,61,474,62,298.15,291.0,292.74
41,475,269,432,401,167.21,144.0,164.72
36,466,364,364,263,147.94,173.0,147.35
70,335,104,357,325,299.45,317.0,283.79
32,276,321,395,301,131.38,146.0,129.04
26,373,327,375,226,111.04,153.0,105.97
89,161,200,141,448,365.44,808.0,358.17
47,161,278,194,134,190.5,200.0,189.95
68,329,336,98,328,275.41,334.0,275.21
70,331,165,382,423,303.59,198.0,280.3
50,425,73,308,90,206.65,206.0,203.97
110,53,467,150,134,449.43,879.0,443.33
92,329,280,503,161,376.72,642.0,370.87
73,260,422,246,193,294.1,154.0,292.1
63,329,224,408,443,253.48,276.0,252.89
76,358,218,210,417,307.94,363.0,304.18
109,246,352,459,44,442.29,267.0,437.26
118,80,177,373,400,485.65,362.0,475.01
56,319,339,225,426,227.71,342.0,226.54
79,108,202,378,159,330.18,345.0,319.74
74,27,149,52,334,305.61,269.0,297.99
85,303,98,490,357,351.29,295.0,343.09
57,282,402,481,375,232.02,187.0,231.68
31,94,150,71,246,126.92,90.0,125.41
52,340,205,154,260,218.92,274.0,210.2
25,233,164,299,238,107.82,154.0,102.51
102,270,312,352,18,416.98,925.0,409.85
1,399,235,403,236,4.41,130.0,4.41
73,351,200,167,383,297.29,340.0,292.02
125,318,178,6,349,511.32,1444.0,500.04
65,153,311,7,464,266.61,219.0,262.85
39,255,362,118,415,173.54,176.0,158.95
69,183,367,14,204,284.53,298.0,278.68
100,342,347,302,10,408.08,726.0,401.15
114,24,303,343,429,465.32,556.0,459.11
31,206,336,231,346,130.25,233.0,126.5
97,60,297,395,245,400.16,410.0,390.02
120,5,227,395,375,487.33,304.0,480.3
64,288,411,139,359,261.02,211.0,257.75
94,499,124,337,41,384.89,336.0,377.52
107,119,70,204,362,434.97,294.0,428.43
54,368,143,333,336,217.44,196.0,217.44
22,180,368,248,317,91.47,143.0,89.12
6,405,4,430,9,27.07,129.0,27.07
94,329,200,75,179,390.2,959.0,378.79
56,88,351,182,435,232.63,252.0,227.95
26,306,140,232,217,108.82,135.0,107.65
32,178,355,88,444,129.21,182.0,128.04
50,193,350,285,204,208.71,213.0,201.68
65,192,127,359,290,263.4,159.0,261.99
21,217,423,196,358,89.7,146.0,85.94
106,165,455,269,145,433.32,409.0,425.46
67,500,242,338,370,279.52,229.0,270.25
74,126,440,75,309,299.06,362.0,296.33
111,418,383,36,475,450.53,527.0,444.19
91,224,165,355,469,373.74,292.0,366.12
52,447,310,366,475,211.56,145.0,210.15
21,265,286,199,311,89.43,140.0,86.74
93,58,480,278,410,377.34,693.0,373.24
71,40,417,256,327,290.39,220.0,284.53
114,384,351,22,507,464.46,447.0,459.43
74,347,477,346,209,299.75,284.0,296.58
47,161,442,253,325,197.47,256.0,189.12
27,274,344,185,392,110.05,150.0,108.88
62,264,399,200,408,255.31,175.0,250.14
100,356,179,51,331,412.4,867.0,400.79
43,289,275,365,132,175.07,152.0,174.48
25,330,408,296,438,117.64,158.0,103.01
73,387,441,167,354,299.05,287.0,292.85
101,76,251,428,333,421.26,346.0,406.68
24,218,328,304,347,99.53,146.0,98.6
85,216,305,83,122,348.48,770.0,343.1
90,353,321,369,41,388.58,630.0,362.63
62,300,368,493,296,253.45,332.0,250.52
107,4,425,367,295,436.2,425.0,430.93
55,314,100,224,284,225.38,163.0,223.52
83,363,293,375,58,358.26,556.0,333.53
54,108,417,133,238,220.69,143.0,218.35
33,259,344,299,267,139.77,180.0,133.57
83,139,119,202,251,344.73,328.0,332.77
79,40,172,285,248,329.74,272.0,318.46
115,361,21,183,375,467.59,532.0,460.07
34,365,319,282,416,139.58,171.0,138.99
56,15,323,183,265,224.98,151.0,224.63
103,316,278,4,507,419.16,215.0,413.3
3,481,66,473,75,12.31,129.0,12.31
31,353,345,271,328,126.94,112.0,125.18
96,288,160,98,159,393.36,839.0,385.4
61,211,341,16,467,250.95,218.0,247.78
61,247,383,95,272,252.28,323.0,246.76
71,89,262,234,432,291.78,260.0,285.58
6,77,488,50,486,27.83,132.0,27.83
103,16,453,336,395,417.49,627.0,413.63
28,376,213,336,304,120.25,88.0,114.98
109,12,159,362,278,443.96,319.0,436.0
74,280,486,300,273,302.52,282.0,296.52
105,183,446,243,495,423.59,497.0,421.74
56,325,401,218,395,234.28,286.0,225.49
106,317,455,107,177,435.04,454.0,424.22
85,179,393,337,493,350.88,545.0,343.22
73,36,213,289,246,304.11,230.0,294.01
85,352,314,70,312,343.42,393.0,340.39
76,480,337,258,145,306.22,276.0,305.04
116,440,278,34,226,469.75,801.0,464.68
36,311,350,396,461,146.79,183.0,146.21
126,70,155,422,331,525.29,572.0,507.67
95,366,438,311,98,386.28,439.0,381.01
24,249,232,260,149,106.43,155.0,99.15
7,439,347,417,326,30.7,131.0,30.7
70,381,358,131,328,280.75,235.0,280.65
82,499,66,364,314,334.97,162.0,331.11
65,405,315,502,169,264.05,312.0,261.95
66,472,22,304,218,290.58,307.0,265.59
92,478,329,176,397,373.91,491.0,371.08
13,302,447,346,475,55.6,139.0,55.6
126,87,136,414,265,520.03,503.0,507.35
43,239,283,267,408,177.65,234.0,174.72
53,488,344,337,494,213.13,209.0,213.13
38,162,126,246,194,155.44,184.0,153.34
91,227,445,352,228,375.42,333.0,367.91
46,61,453,218,387,188.1,151.0,184.34
51,443,277,502,184,212.23,154.0,207.54
104,350,484,308,106,421.38,580.0,416.69
64,398,438,199,338,261.98,232.0,257.53
25,354,375,382,467,105.25,137.0,103.6
72,79,142,182,189,297.4,344.0,290.37
77,496,132,262,151,313.88,173.0,310.36
53,351,339,376,137,222.4,155.0,215.67
127,77,109,379,162,520.53,572.0,510.67
104,215,129,118,105,430.87,755.0,418.61
21,363,271,338,348,91.5,144.0,87.36
106,41,461,108,92,426.43,239.0,424.92
86,378,334,497,73,349.87,354.0,345.38
26,278,242,237,287,107.84,153.0,104.33
45,172,261,322,194,188.44,202.0,180.24
92,283,170,219,459,375.29,813.0,370.71
67,406,316,214,145,274.79,224.0,270.45
65,308,43,209,259,264.28,199.0,263.69
115,9,417,384,389,464.67,539.0,461.98
87,189,224,80,508,369.88,305.0,349.23
94,299,44,92,299,384.37,435.0,378.37
58,264,150,200,353,237.89,154.0,235.31
48,7,368,59,211,197.87,145.0,192.6
56,306,448,478,347,230.61,170.0,226.26
105,249,217,114,60,427.0,806.0,421.39
74,279,395,157,412,307.17,449.0,299.65
32,334,367,441,360,133.2,199.0,131.4
89,167,455,247,204,363.21,269.0,357.69
80,222,389,24,197,328.03,437.0,321.35
112,22,415,271,144,456.84,313.0,450.4
117,148,326,477,62,503.26,382.0,469.87
13,283,92,246,127,52.67,138.0,52.67
40,315,170,201,114,166.41,209.0,161.82
74,248,325,295,66,303.04,243.0,299.18
79,334,448,58,484,329.74,220.0,318.67
124,484,64,320,468,527.73,726.0,497.49
120,428,274,14,177,488.59,870.0,483.86
51,353,324,366,133,213.05,179.0,207.98
82,384,323,103,278,334.74,405.0,330.29
90,341,417,66,469,367.79,350.0,363.21
58,236,300,451,322,238.54,221.0,235.71
65,472,379,361,161,266.91,213.0,263.98
77,192,180,411,342,314.99,144.0,310.65
126,131,305,362,20,516.07,785.0,504.16
79,61,474,171,220,322.37,280.0,319.45
43,355,152,413,298,173.68,182.0,172.51
75,501,245,314,201,310.12,288.0,302.5
83,504,359,193,347,335.61,328.0,335.85
20,507,263,503,182,82.66,138.0,82.66
54,249,369,287,213,220.27,236.0,216.99
84,365,156,170,392,355.33,280.0,337.86
56,244,177,298,361,232.21,246.0,226.94
87,121,433,368,329,362.68,403.0,351.99
48,238,208,312,355,197.17,110.0,193.07
57,312,300,189,431,249.44,340.0,231.68
2,282,173,275,176,8.24,132.0,8.24
61,266,75,228,295,245.2,212.0,244.02
32,389,448,353,333,130.5,148.0,129.91
40,156,302,98,420,162.79,131.0,161.38
55,280,491,452,382,221.29,190.0,220.46
78,319,218,507,225,317.63,490.0,312.95
88,380,53,438,29,365.75,322.0,352.33
98,302,9,126,283,412.29,377.0,393.3
55,245,194,305,371,229.99,243.0,223.07
47,334,419,220,292,194.72,116.0,191.79
114,105,274,474,77,460.98,466.0,458.06
40,252,145,299,281,165.23,161.0,161.47
117,394,466,469,52,470.75,725.0,469.68
34,109,81,23,171,137.92,168.0,137.34
23,399,372,323,333,92.74,145.0,92.15
96,311,439,182,132,398.09,432.0,386.33
97,489,277,242,391,402.28,654.0,389.84
112,196,400,311,11,457.32,827.0,449.81
41,273,321,414,382,167.44,159.0,166.27
101,378,385,58,466,407.01,413.0,404.91
118,300,484,310,92,499.75,592.0,473.02
63,396,185,183,168,263.64,339.0,253.88
119,113,415,423,87,493.9,427.0,477.49
104,172,136,61,479,431.1,411.0,419.63
80,459,392,493,88,324.47,278.0,323.88
77,43,501,137,430,316.71,405.0,308.02
75,287,217,77,365,328.45,484.0,301.85
4,206,269,219,260,16.73,131.0,16.73
42,330,350,269,209,173.3,187.0,171.54
73,333,329,353,110,0.0,2903.0,293.02
44,282,79,334,234,191.65,210.0,179.02
91,491,114,367,352,375.97,262.0,365.52
92,403,101,402,444,380.85,409.0,369.1
41,361,355,221,301,167.68,177.0,167.34
108,119,204,349,482,439.19,462.0,432.5
86,142,396,266,106,347.85,271.0,345.5
72,449,46,352,295,302.07,253.0,290.01
51,144,245,248,155,207.97,406.0,204.21
117,379,267,66,129,477.58,1266.0,470.65
26,119,202,109,260,108.23,160.0,107.64
41,386,108,376,271,167.14,94.0,167.97
105,484,80,328,401,430.71,352.0,422.16
97,137,404,476,361,397.36,411.0,388.29
18,184,458,251,439,74.87,141.0,74.87
18,331,69,267,57,77.01,145.0,75.6
56,344,300,237,138,234.62,156.0,225.21
109,7,471,154,98,443.26,168.0,437.4
72,334,239,98,328,316.2,348.0,288.04
55,378,344,185,368,238.68,277.0,223.27
48,370,305,258,248,197.08,247.0,192.74
76,297,420,113,321,314.38,300.0,304.87
127,311,457,76,160,525.85,1339.0,511.41
46,376,405,390,232,192.05,155.0,187.08
42,326,236,315,89,171.64,205.0,168.95
48,214,414,241,239,197.88,156.0,195.3
85,170,387,269,476,344.35,709.0,341.66
96,416,431,242,424,387.48,671.0,385.48
70,486,373,268,343,292.75,447.0,282.27
124,68,296,501,338,504.71,615.0,496.75
67,112,290,325,321,278.53,223.0,270.53
89,472,356,438,37,363.31,373.0,356.28
62,428,390,208,329,251.17,190.0,250.24
5,112,116,133,119,22.24,133.0,22.24
88,377,147,184,400,368.68,312.0,355.79
67,398,429,231,382,273.55,423.0,271.79
66,74,142,91,355,273.22,245.0,267.02
39,254,204,339,95,163.54,204.0,159.68
110,74,448,118,93,445.48,610.0,441.03
40,373,279,254,183,161.11,89.0,161.11
102,369,149,47,192,424.59,813.0,411.22
125,461,351,25,485,512.03,584.0,502.27
42,117,160,101,292,173.92,185.0,171.82
101,411,400,55,478,411.56,313.0,404.05
80,100,118,179,195,334.92,266.0,321.69
92,392,314,85,347,367.42,484.0,368.39
96,22,442,157,165,390.86,364.0,386.76
98,391,357,56,341,394.81,459.0,394.5
43,429,424,289,416,176.79,213.0,175.62
102,277,398,287,36,417.71,336.0,410.88
119,480,325,65,336,479.61,654.0,477.06
45,153,394,20,399,182.41,179.0,180.07
93,176,190,134,77,381.22,565.0,374.09
43,243,139,382,225,175.21,169.0,174.62
119,468,263,134,235,488.09,512.0,476.23
123,157,348,495,91,516.51,995.0,493.67
78,163,210,201,440,323.78,587.0,315.92
100,148,332,400,94,421.35,222.0,400.84
14,214,413,165,388,59.36,137.0,59.36
124,502,244,126,229,507.88,579.0,497.92
53,389,242,206,184,213.37,134.0,213.61
93,200,329,428,72,381.9,259.0,372.53
89,54,454,291,259,363.97,523.0,358.94
58,58,445,75,358,233.81,296.0,232.29
42,108,271,6,276,177.75,236.0,169.89
14,168,194,212,161,60.01,78.0,57.67
54,278,171,407,320,221.02,182.0,218.92
34,329,198,333,108,140.08,130.0,136.23
114,129,388,471,279,466.99,986.0,458.89
104,312,282,112,146,428.8,1364.0,417.77
102,402,435,339,112,423.85,814.0,409.81
35,321,194,217,142,144.17,154.0,141.58
125,415,6,360,453,516.43,324.0,502.92
67,251,192,351,414,275.72,213.0,269.28
41,190,349,79,363,169.95,257.0,167.27
45,249,137,377,54,184.34,223.0,182.82
48,15,492,171,399,196.28,164.0,194.52
92,416,100,392,436,377.2,454.0,368.31
117,266,153,245,506,476.58,1476.0,468.92
31,212,304,306,355,127.61,164.0,126.68
54,224,273,151,423,219.23,315.0,217.23
83,481,247,329,146,355.48,327.0,332.79
114,144,427,46,126,463.16,666.0,456.96
49,345,357,249,209,199.97,185.0,199.04
109,62,220,436,302,439.75,397.0,437.65
26,369,269,300,345,111.02,136.0,105.75
96,270,306,448,9,390.06,318.0,387.13
10,343,182,353,145,41.14,132.0,41.14
45,250,365,167,264,189.72,151.0,183.28
66,16,167,159,350,274.09,266.0,264.48
19,15,159,55,221,78.57,134.0,78.57
43,224,295,91,257,173.89,233.0,173.55
45,236,218,291,60,183.61,177.0,182.44
98,150,87,20,415,402.92,249.0,393.79
30,88,444,161,503,127.15,89.0,122.67
66,137,298,174,190,276.82,154.0,266.28
95,64,140,311,225,395.71,292.0,382.68
74,167,262,383,433,310.65,147.0,299.86
11,180,361,187,404,45.9,132.0,45.9
54,110,257,101,94,218.25,184.0,217.32
52,321,329,298,495,216.24,263.0,210.92
123,115,98,155,440,504.0,592.0,492.18
84,293,128,424,411,340.19,435.0,338.43
17,280,204,251,243,75.21,87.0,69.8
104,50,269,395,302,424.63,327.0,417.26
89,195,386,267,496,360.31,710.0,358.45
98,480,24,393,62,398.35,392.0,394.73
70,192,452,73,453,285.72,194.0,281.62
127,344,47,6,254,527.2,863.0,511.34
80,391,400,120,338,326.32,283.0,322.36
57,325,75,289,271,237.44,231.0,229.14
65,263,249,428,270,270.27,201.0,262.41
72,79,330,115,426,300.78,480.0,290.23
112,355,315,86,151,457.01,1609.0,448.81
15,115,412,135,357,63.28,138.0,63.28
69,314,277,80,238,282.32,347.0,277.49
98,128,225,333,473,403.56,570.0,392.14
5,376,453,392,442,20.56,130.0,20.56
116,372,145,72,465,485.17,532.0,465.35
19,9,420,13,496,78.49,144.0,77.66
79,505,292,424,8,323.41,142.0,317.55
116,99,144,371,191,480.87,380.0,464.77
49,130,340,148,179,201.31,140.0,197.21
99,399,387,482,44,410.88,336.0,399.95
98,203,441,385,190,400.26,396.0,392.06
31,249,311,143,358,128.98,152.0,127.23
42,372,490,387,338,170.98,170.0,170.64
47,279,344,386,259,194.75,172.0,191.48
65,326,227,346,468,263.12,229.0,261.71
53,482,90,325,180,214.85,219.0,213.09
72,116,411,276,193,298.33,293.0,290.13
74,79,143,134,380,299.85,257.0,296.82
93,135,236,307,11,388.56,628.0,372.85
64,221,367,328,448,269.24,297.0,256.79
73,89,138,55,345,297.72,230.0,295.27
58,201,358,311,440,243.58,380.0,235.34
61,135,186,157,309,256.2,409.0,244.48
117,133,126,161,423,482.41,551.0,469.18
21,351,160,409,100,84.02,102.0,84.02
52,383,267,307,436,219.15,294.0,211.25
12,251,308,220,271,53.94,137.0,51.01
6,34,435,23,458,27.56,132.0,27.56
77,99,239,51,490,309.09,215.0,308.16
10,338,136,378,143,42.9,135.0,42.9
16,58,172,61,226,63.53,138.0,64.36
48,194,462,208,340,199.3,78.0,195.88
36,186,229,123,335,172.64,207.0,147.45
55,354,296,164,235,230.24,216.0,221.51
41,485,289,388,365,172.87,192.0,167.45
127,454,26,129,349,518.1,755.0,511.55
28,423,336,321,365,119.67,84.0,115.67
99,394,297,157,451,404.28,960.0,397.69
59,177,169,152,358,240.85,321.0,236.51
30,406,377,409,272,124.81,155.0,122.81
86,180,405,83,138,350.22,672.0,347.53
1,35,210,34,214,4.41,129.0,4.41
103,312,344,67,141,417.43,1353.0,414.98
102,155,170,438,30,425.74,530.0,410.91
43,288,115,215,253,174.87,229.0,174.68
40,357,155,235,238,173.27,207.0,162.48
83,284,400,312,110,350.59,447.0,333.38
105,298,17,496,119,425.65,388.0,420.62
65,215,386,28,302,269.98,404.0,261.19
91,141,299,35,172,377.86,299.0,366.93
48,270,161,367,306,194.69,208.0,195.28
95,43,452,369,429,384.52,462.0,380.42
81,24,384,219,278,336.2,179.0,325.03
87,103,86,208,272,358.2,259.0,351.07
38,280,481,408,444,156.34,149.0,154.92
46,213,345,264,181,186.3,155.0,185.95
126,507,156,142,187,504.74,391.0,504.44
37,9,266,100,270,156.92,162.0,151.41
35,215,199,258,324,144.57,88.0,142.81
95,18,443,340,295,387.99,336.0,383.3
86,149,497,284,350,351.56,297.0,344.78
108,84,347,272,502,435.63,744.0,432.95
69,97,410,280,240,283.29,237.0,278.85
29,447,295,372,208,119.82,152.0,118.07
48,56,344,206,384,197.28,117.0,193.76
47,88,438,217,303,189.61,168.0,189.02
127,342,320,120,91,521.34,1713.0,511.97
85,79,487,235,209,345.79,230.0,342.62
76,375,320,467,52,317.97,332.0,306.94
34,395,404,412,296,140.98,92.0,136.15
64,324,467,268,257,266.55,226.0,259.28
95,198,403,91,116,389.77,960.0,381.81
78,198,370,78,165,323.48,805.0,313.76
93,246,328,310,12,384.01,576.0,375.56
68,113,419,323,276,278.61,222.0,272.75
52,433,298,271,406,213.66,187.0,209.22
21,360,399,358,468,92.05,140.0,87.23
91,65,313,370,193,375.82,344.0,365.92
30,236,172,338,146,130.81,88.0,121.88
17,144,379,197,335,71.23,138.0,71.23
60,277,155,185,359,244.69,258.0,242.11
86,266,480,185,405,354.89,349.0,347.87
12,414,376,462,378,51.07,134.0,50.49
89,35,201,310,347,364.73,308.0,356.19
12,296,125,287,84,51.11,136.0,51.36
86,287,403,76,436,348.33,331.0,345.06
80,9,209,289,236,331.94,248.0,321.01
118,292,439,499,117,480.83,874.0,474.14
95,104,434,336,240,394.25,400.0,382.39
11,67,475,102,501,45.77,136.0,45.77
60,155,313,352,371,245.21,223.0,242.52
101,353,456,323,101,410.38,509.0,404.52
114,505,201,308,40,466.37,326.0,459.1
115,504,181,370,43,470.37,425.0,463.24
26,160,348,190,279,107.91,34.0,106.15
25,297,373,378,324,104.61,151.0,101.3
88,6,182,299,260,363.33,376.0,352.65
75,21,205,254,319,308.3,254.0,303.27
101,489,78,244,274,430.39,614.0,405.54
101,457,353,248,438,417.97,911.0,407.48
94,100,211,42,503,389.69,266.0,379.97
40,360,171,228,147,171.44,220.0,163.05
10,111,80,123,118,42.97,131.0,42.97
50,318,396,250,504,201.62,224.0,201.04
58,348,176,324,396,237.74,119.0,233.25
95,265,119,28,316,393.83,518.0,383.49
102,24,411,317,250,419.35,484.0,411.73
108,148,329,498,265,438.69,802.0,434.84
77,57,449,161,204,313.62,265.0,311.27
22,274,44,293,127,90.87,84.0,90.87
52,164,387,128,221,213.66,197.0,210.74
33,295,380,412,422,134.4,175.0,134.4
49,300,418,302,242,199.54,166.0,196.71
82,80,365,118,120,348.3,610.0,328.14
101,317,235,36,480,417.63,333.0,407.09
75,5,217,252,292,307.71,188.0,301.26
122,463,48,333,468,499.4,625.0,491.79
65,280,317,390,106,266.52,114.0,262.42
38,276,72,247,215,155.6,196.0,155.01
108,129,100,287,209,443.22,355.0,432.57
85,63,448,363,456,341.97,357.0,340.21
37,347,355,226,283,155.51,181.0,151.99
26,378,223,411,313,105.33,162.0,106.15
83,385,410,141,241,340.73,411.0,334.29
91,363,374,70,309,365.71,513.0,364.33
39,248,384,214,265,170.48,125.0,158.24
49,179,233,341,313,213.72,289.0,198.07
127,219,421,183,72,532.15,1749.0,511.75
55,329,369,308,159,239.61,285.0,223.67
95,406,10,377,53,385.79,380.0,381.59
103,309,379,377,56,429.63,835.0,412.08
101,147,496,128,196,411.23,252.0,406.45
110,389,342,30,189,447.53,827.0,443.09
47,232,226,156,384,189.48,155.0,189.48
45,96,305,63,173,183.84,237.0,181.15
103,472,382,442,5,413.21,259.0,412.62
24,373,394,374,304,98.8,148.0,97.87
19,164,242,205,280,79.28,147.0,78.36
93,39,471,321,270,378.73,356.0,372.87
39,407,364,265,396,162.33,166.0,159.4
