Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
96,426,169,225,313,395.53,78.0,385.05
125,93,406,372,127,503.1,120.0,500.66
46,239,129,176,282,188.47,34.0,185.2
36,162,231,156,348,149.02,30.0,147.27
113,130,384,366,137,460.4,120.0,455.62
8,296,120,330,120,34.0,12.0,34.0
24,194,308,126,374,101.2,18.0,99.44
34,335,351,225,303,141.84,32.0,139.84
102,389,133,187,339,414.31,71.0,408.35
10,234,337,194,329,43.31,23.0,43.31
22,164,340,180,270,91.25,23.0,89.5
112,453,232,115,414,455.24,67.0,448.17
102,223,314,395,149,418.56,102.0,410.85
9,179,342,212,328,38.8,10.0,38.8
17,247,343,184,340,69.8,23.0,69.21
122,438,183,113,392,500.37,99.0,489.3
24,284,123,378,128,96.07,15.0,96.9
93,224,316,427,178,382.36,65.0,373.05
113,104,391,443,223,460.06,102.0,455.82
51,178,267,79,411,209.49,46.0,207.74
96,445,259,134,386,394.33,59.0,386.09
88,191,348,328,117,356.07,83.0,352.21
51,174,200,132,373,210.58,44.0,207.65
34,241,344,134,394,144.2,22.0,136.58
16,449,235,430,175,67.87,23.0,67.87
88,409,162,254,342,365.63,63.0,355.15
81,356,131,347,349,333.09,65.0,326.75
45,150,374,306,355,185.95,37.0,181.27
105,423,163,240,290,432.92,78.0,420.68
16,168,241,183,301,66.21,24.0,66.21
103,180,182,435,283,422.09,111.0,413.75
100,387,329,223,144,414.61,96.0,403.68
94,384,333,270,113,381.75,65.0,376.58
0,436,280,438,281,2.41,10.0,2.41
99,449,233,137,360,406.46,66.0,399.98
92,443,202,192,347,381.08,67.0,370.59
36,207,333,99,425,150.79,27.0,146.11
11,169,351,142,384,44.18,20.0,44.18
46,293,352,174,238,190.82,37.0,186.14
93,355,346,308,110,378.2,77.0,374.2
74,389,329,134,397,308.04,49.0,296.28
6,238,343,262,346,25.24,11.0,25.24
57,402,326,232,290,238.27,23.0,228.95
46,438,270,295,355,188.17,32.0,187.58
23,102,382,183,350,94.25,16.0,94.25
33,390,143,268,117,133.94,31.0,132.77
80,285,122,165,351,324.18,54.0,320.91
56,198,157,247,343,231.55,34.0,226.52
67,131,353,382,335,274.54,59.0,269.23
1,307,108,302,110,5.83,20.0,5.83
7,446,233,442,203,34.24,22.0,31.66
68,344,347,102,403,287.14,50.0,275.97
30,205,154,163,258,124.91,18.0,121.4
25,168,349,92,411,101.68,28.0,101.68
49,307,347,173,239,208.89,31.0,197.48
50,209,145,202,323,205.37,37.0,203.27
16,98,392,145,350,64.4,25.0,64.4
39,178,288,308,353,157.51,39.0,156.92
35,109,407,221,332,143.65,34.0,143.07
32,164,360,62,430,130.99,33.0,130.99
38,192,333,78,430,154.18,35.0,154.18
51,403,320,212,333,213.88,34.0,207.98
16,69,432,110,381,67.98,26.0,67.98
15,120,386,154,340,60.08,12.0,60.08
35,157,348,74,456,142.38,34.0,142.38
62,65,431,175,247,253.02,58.0,251.26
24,108,409,179,339,99.99,43.0,99.99
66,362,345,117,367,270.44,57.0,264.88
2,132,372,125,379,9.9,20.0,9.9
88,443,204,207,341,365.94,68.0,352.28
98,215,312,388,148,399.39,89.0,394.61
13,135,379,91,406,55.18,27.0,55.18
71,85,409,335,348,292.52,57.0,286.87
14,227,294,246,342,57.28,28.0,56.7
40,197,340,350,346,166.01,45.0,161.28
102,397,330,230,142,414.75,93.0,408.65
75,241,337,269,117,310.63,71.0,303.26
68,142,353,396,326,280.68,60.0,275.95
24,118,393,189,326,98.75,31.0,98.75
59,244,132,208,319,243.07,29.0,239.21
88,184,325,350,119,358.89,83.0,353.28
34,124,386,178,283,138.14,37.0,136.97
42,360,345,209,306,169.64,40.0,168.81
57,218,141,238,294,235.41,50.0,229.79
95,437,192,234,292,393.63,80.0,381.39
90,321,113,172,355,368.52,62.0,361.74
76,374,336,99,386,313.55,44.0,307.65
65,181,338,416,304,267.51,54.0,262.2
47,194,315,72,456,191.53,19.0,191.53
15,312,121,253,124,61.07,27.0,60.24
4,188,346,203,340,17.49,21.0,17.49
1,431,176,435,174,4.83,11.0,4.83
30,152,345,63,427,122.97,37.0,122.97
74,146,360,411,309,304.55,76.0,299.24
34,207,302,112,400,138.76,14.0,137.35
2,89,436,79,435,10.41,21.0,10.41
16,100,418,144,369,67.23,28.0,67.23
26,160,253,224,330,107.27,36.0,105.27
100,424,174,197,315,413.26,94.0,403.95
96,95,435,418,310,393.2,116.0,387.3
7,87,413,79,441,31.31,21.0,31.31
98,395,155,200,308,402.59,60.0,394.88
5,114,374,134,369,22.07,20.0,22.07
67,95,420,176,200,266.81,43.0,268.22
30,157,367,64,440,123.24,47.0,123.24
12,160,252,182,291,49.87,13.0,49.28
1,250,334,245,333,5.41,10.0,5.41
118,142,344,418,158,477.95,156.0,473.71
14,205,315,176,269,58.01,26.0,58.01
65,317,347,96,424,274.84,24.0,263.66
81,422,169,272,341,336.25,64.0,324.01
120,97,406,357,131,485.76,131.0,483.32
96,172,277,426,162,393.11,97.0,387.49
32,136,347,257,339,129.04,29.0,128.46
7,161,350,187,340,30.14,24.0,30.14
88,314,121,251,334,367.91,58.0,355.36
97,185,335,431,189,404.84,103.0,391.76
51,273,114,179,259,206.34,19.0,204.24
117,306,111,67,427,478.63,71.0,471.84
7,155,341,155,370,29.0,21.0,29.0
5,88,414,76,430,20.97,21.0,20.97
99,407,150,198,305,402.25,70.0,399.81
78,406,318,130,379,320.28,65.0,312.04
36,157,346,51,441,0.0,134.0,145.35
29,380,144,452,224,119.2,7.0,117.44
47,98,412,166,273,189.88,51.0,188.71
17,106,418,140,363,69.08,30.0,69.08
86,210,314,443,211,353.46,72.0,346.49
21,102,406,160,344,86.02,11.0,86.02
64,292,355,81,427,266.42,69.0,258.22
76,400,155,160,218,312.52,67.0,305.15
56,391,148,196,165,229.2,46.0,224.75
58,244,344,205,152,238.04,39.0,233.01
60,221,136,433,179,244.1,46.0,241.41
119,97,434,326,112,478.14,136.0,477.22
5,215,146,231,134,20.97,22.0,20.97
14,214,309,172,347,57.74,26.0,57.74
103,73,424,262,129,416.66,110.0,413.14
86,369,342,316,123,349.75,62.0,345.16
11,236,287,207,321,46.01,25.0,46.01
32,239,301,163,225,141.98,36.0,131.05
93,238,335,412,158,379.88,80.0,375.63
70,300,117,204,300,295.55,42.0,281.94
6,116,386,124,365,24.31,21.0,24.31
64,164,267,69,460,258.48,43.0,256.72
83,317,117,173,328,341.89,58.0,333.35
65,190,164,289,348,264.72,44.0,260.28
52,327,352,175,249,212.82,42.0,208.72
23,78,415,140,347,93.68,14.0,93.68
50,165,258,273,120,209.1,41.0,202.65
4,138,369,127,382,17.56,21.0,17.56
1,308,352,314,350,6.83,11.0,6.83
59,85,420,168,239,239.36,58.0,237.61
39,164,364,166,228,172.51,49.0,158.37
124,135,384,415,157,505.52,157.0,499.52
89,229,339,331,120,364.32,88.0,359.88
36,345,129,212,145,148.94,23.0,145.43
18,433,190,384,138,79.23,24.0,74.05
79,178,339,300,121,324.55,75.0,318.94
5,81,415,72,434,22.73,22.0,22.73
101,264,121,94,427,409.0,60.0,405.73
31,418,311,448,199,125.6,27.0,124.43
93,375,338,210,149,383.22,83.0,372.88
7,230,338,219,314,28.56,23.0,28.56
15,97,387,57,428,64.01,26.0,61.08
14,226,328,173,338,57.14,26.0,57.14
49,179,357,188,178,198.91,24.0,197.4
74,446,205,251,345,306.72,58.0,297.41
83,390,330,307,113,337.5,71.0,332.33
109,98,429,443,261,444.73,123.0,437.07
48,427,166,392,327,200.17,40.0,194.17
31,237,290,162,235,128.12,36.0,124.02
16,278,350,342,346,65.66,17.0,65.66
36,239,303,163,209,150.33,22.0,146.23
27,182,353,178,252,112.6,22.0,110.94
122,432,171,115,367,501.33,116.0,491.43
52,444,200,343,350,216.24,47.0,211.65
102,298,113,108,398,416.79,79.0,410.0
77,101,401,375,340,317.69,94.0,310.04
29,174,245,179,349,116.84,31.0,116.84
37,231,328,112,399,157.2,35.0,148.41
85,445,194,176,199,343.95,64.0,340.09
47,86,415,236,342,192.72,43.0,188.04
34,214,329,101,389,140.2,40.0,137.85
23,91,438,125,360,92.08,32.0,92.08
87,440,259,173,269,363.92,66.0,351.58
3,269,119,280,115,12.66,21.0,12.66
75,291,110,222,318,308.08,54.0,301.29
100,452,224,142,354,409.22,72.0,402.74
25,128,388,202,324,100.51,26.0,100.51
85,211,311,348,124,346.21,83.0,341.42
102,417,158,208,317,420.92,96.0,411.02
107,61,427,260,119,430.63,112.0,428.53
58,372,125,171,191,239.85,22.0,232.58
19,272,354,206,342,81.7,5.0,78.77
127,352,127,84,439,516.32,93.0,511.53
84,83,407,213,148,346.99,93.0,339.23
24,212,314,137,366,96.54,20.0,96.54
104,119,373,325,110,422.5,107.0,416.89
31,234,337,120,360,126.01,13.0,126.01
19,128,362,98,426,76.43,27.0,76.43
82,263,128,143,376,334.98,53.0,330.53
124,88,434,345,129,499.39,140.0,498.7
8,450,212,431,187,34.87,25.0,32.87
78,142,384,239,128,318.81,75.0,314.95
49,123,363,175,214,201.85,44.0,198.1
100,144,367,340,128,408.46,99.0,403.68
54,166,258,342,351,220.62,62.0,218.04
10,228,307,190,301,40.49,22.0,40.49
51,320,347,165,247,214.62,36.0,205.79
66,370,340,392,136,270.05,24.0,266.05
53,265,125,186,279,219.02,43.0,213.99
94,398,138,255,348,387.78,74.0,379.88
123,375,132,122,411,499.99,71.0,492.86
105,176,338,425,169,428.15,115.0,423.32
5,185,349,176,329,23.73,23.0,23.73
118,451,238,88,433,482.11,85.0,475.04
109,165,369,380,134,444.25,110.0,438.88
67,268,118,187,326,281.65,54.0,271.45
31,178,290,185,170,127.49,29.0,125.38
49,219,306,204,146,203.47,31.0,196.68
18,451,235,427,300,74.94,29.0,74.94
81,298,110,194,347,329.55,55.0,324.52
97,389,135,216,309,397.11,82.0,389.98
115,368,125,115,374,470.53,82.0,460.58
10,113,376,146,351,43.36,25.0,43.36
4,88,422,79,407,18.73,12.0,18.73
14,270,122,327,119,59.66,26.0,58.24
99,235,328,397,152,402.68,98.0,396.09
125,89,428,352,131,500.8,161.0,500.11
4,146,346,132,353,16.9,12.0,16.9
17,178,331,231,292,69.15,23.0,69.15
27,121,389,209,337,109.54,32.0,109.54
77,80,426,183,176,309.43,69.0,308.5
34,123,377,184,277,138.92,37.0,137.17
77,191,281,355,128,317.17,66.0,311.79
35,110,384,194,284,145.34,25.0,143.58
20,133,363,92,430,83.98,34.0,83.98
2,89,400,97,393,10.9,21.0,10.9
12,326,354,279,345,54.24,18.0,50.73
7,208,326,186,344,29.46,23.0,29.46
14,183,323,237,337,59.8,24.0,59.8
97,299,349,293,116,398.02,99.0,390.65
29,169,365,273,340,124.84,30.0,119.91
43,378,139,217,141,176.84,38.0,175.91
67,199,161,117,373,272.69,45.0,271.76
20,93,398,159,359,82.15,31.0,82.15
112,399,155,157,349,457.02,120.0,451.65
65,168,239,352,130,270.1,40.0,263.89
120,110,414,358,129,483.27,143.0,482.59
92,190,316,450,209,370.66,77.0,368.08
79,412,163,175,221,329.45,56.0,316.66
28,165,348,98,434,114.34,19.0,113.75
40,187,176,193,324,167.6,39.0,160.43
21,136,373,74,431,86.02,25.0,86.02
69,374,140,162,226,285.72,61.0,279.52
22,376,334,294,346,91.56,8.0,88.97
70,92,409,184,183,283.81,65.0,282.88
8,337,349,368,344,34.24,14.0,33.07
4,117,393,100,386,19.9,11.0,19.9
85,145,371,275,116,345.53,93.0,341.68
2,201,339,191,343,11.66,23.0,11.66
7,142,368,115,372,28.66,23.0,28.66
52,168,219,321,124,216.61,30.0,210.41
33,211,153,170,269,141.77,34.0,135.91
69,234,303,441,279,282.52,60.0,277.59
74,154,347,259,129,303.69,80.0,297.25
49,168,248,118,407,201.35,27.0,199.59
101,374,341,239,130,417.85,135.0,407.5
5,120,383,115,364,21.07,11.0,21.07
77,433,289,180,273,322.95,56.0,311.78
96,439,287,165,211,396.23,76.0,385.65
78,272,340,251,123,322.98,71.0,315.02
45,89,419,220,300,180.29,37.0,180.29
77,80,412,352,349,311.69,82.0,310.52
62,193,309,412,312,254.55,51.0,249.24
12,444,224,436,177,50.31,12.0,50.31
94,442,191,192,337,387.76,69.0,377.87
29,446,230,387,135,121.68,12.0,119.44
14,171,363,196,316,57.36,26.0,57.36
104,197,318,410,159,423.32,125.0,419.12
126,125,403,396,137,507.37,137.0,506.69
79,163,225,409,155,325.52,53.0,319.32
112,294,109,76,419,453.39,72.0,448.36
50,166,222,122,384,205.87,34.0,203.52
18,257,347,197,351,78.28,27.0,74.18
34,408,151,284,119,139.01,37.0,137.25
25,51,439,126,372,0.0,22.0,102.75
88,250,132,123,404,356.61,42.0,352.16
10,213,330,178,349,42.87,26.0,42.87
80,412,310,136,391,332.66,46.0,321.49
60,82,416,281,354,242.42,58.0,241.25
35,184,292,194,160,145.7,27.0,143.6
77,120,395,222,144,312.95,95.0,311.43
54,330,349,162,247,225.04,51.0,217.87
24,179,261,240,329,102.64,27.0,98.54
66,420,307,181,346,271.82,57.0,265.92
70,163,355,415,308,287.55,66.0,282.82
80,209,331,305,110,325.59,89.0,321.74
77,448,208,195,159,313.66,57.0,309.22
20,139,352,191,304,83.25,28.0,80.91
67,431,185,303,347,277.97,41.0,270.79
24,424,174,444,262,99.6,20.0,97.94
18,177,326,239,298,73.6,26.0,73.6
51,174,259,278,120,210.78,47.0,204.92
115,379,127,135,384,468.36,64.0,462.4
11,92,411,71,450,47.7,14.0,47.7
31,216,327,168,219,134.47,28.0,127.88
32,408,153,443,268,134.23,35.0,131.98
34,220,302,126,401,137.94,25.0,137.94
60,334,350,117,376,243.27,57.0,241.02
89,175,284,402,139,365.92,76.0,359.72
100,242,298,379,129,411.62,93.0,403.91
83,369,340,87,441,346.36,46.0,335.19
116,347,131,112,407,471.72,72.0,464.59
124,394,145,114,382,504.55,98.0,499.17
27,172,239,230,288,119.67,18.0,110.88
8,213,307,237,329,33.7,23.0,33.7
27,151,362,80,442,109.41,37.0,109.41
126,88,438,351,126,508.14,167.0,507.46
6,301,114,324,120,25.49,11.0,25.49
12,395,155,436,174,50.04,3.0,48.87
9,135,373,153,344,36.46,21.0,36.46
89,370,123,208,309,369.62,53.0,359.76
11,195,293,233,308,46.56,12.0,44.21
17,162,341,124,394,68.74,39.0,68.74
105,180,335,426,164,426.32,103.0,422.66
53,125,382,311,349,218.1,58.0,212.1
127,324,123,47,440,0.0,199.0,511.09
10,198,314,176,283,40.11,23.0,40.11
53,171,268,86,429,213.61,87.0,213.61
127,102,422,376,129,512.59,160.0,511.9
2,78,419,80,410,9.83,12.0,9.83
83,197,159,77,426,335.23,90.0,334.3
127,104,428,371,126,511.52,140.0,510.83
17,94,389,51,442,0.0,119.0,70.81
86,226,324,328,109,350.81,78.0,345.19
76,401,157,166,221,311.94,66.0,307.49
70,269,344,448,203,284.07,53.0,282.65
95,158,363,331,117,387.74,103.0,383.88
30,147,356,177,263,123.12,33.0,121.37
113,116,408,451,219,458.27,109.0,455.69
21,215,333,138,350,84.04,34.0,84.04
36,69,438,176,344,145.94,54.0,145.94
42,362,345,232,300,178.3,33.0,171.08
120,297,111,72,457,485.26,75.0,481.98
49,184,271,97,427,198.66,37.0,198.66
26,234,129,166,206,111.61,30.0,107.51
104,135,381,447,223,423.26,104.0,419.85
122,400,156,124,358,496.33,80.0,490.37
69,170,281,324,110,285.17,61.0,278.72
64,297,352,81,415,265.21,51.0,257.01
110,288,112,73,414,450.14,92.0,442.04
58,213,152,160,346,242.1,50.0,235.31
90,228,142,96,427,363.48,48.0,360.2
22,146,350,81,408,89.02,30.0,89.02
80,443,213,227,332,327.59,57.0,320.04
118,377,144,137,391,480.75,91.0,473.62
53,437,176,249,132,215.44,47.0,214.51
6,193,332,203,309,27.14,25.0,27.14
59,182,284,41,438,0.0,174.0,238.26
3,210,151,199,157,13.49,22.0,13.49
101,440,192,177,269,410.29,86.0,406.09
64,60,425,275,344,258.01,50.0,256.84
23,186,273,154,343,97.6,20.0,95.25
20,230,326,168,280,81.05,14.0,81.05
69,405,322,152,352,282.1,42.0,276.2
89,330,113,199,347,363.55,61.0,357.35
30,256,343,145,352,122.18,34.0,122.18
110,439,188,139,350,450.39,104.0,440.49
13,186,356,208,310,56.28,18.0,55.11
66,154,376,212,152,269.48,46.0,265.04
96,453,247,168,253,397.03,85.0,387.03
62,364,345,404,154,253.39,45.0,251.15
38,172,190,293,115,156.17,36.0,153.82
48,232,139,186,296,195.47,40.0,192.2
99,421,170,189,283,401.15,81.0,396.36
118,125,373,386,136,478.68,156.0,472.72
22,314,112,235,141,95.11,29.0,91.6
99,176,328,437,192,402.56,74.0,396.18
43,178,178,219,331,172.23,24.0,172.47
8,115,417,90,398,32.87,11.0,32.87
29,440,184,433,295,123.11,27.0,118.87
66,173,360,409,314,271.72,77.0,266.41
62,346,127,421,309,256.52,60.0,251.35
38,176,346,171,207,158.57,44.0,154.33
12,183,172,165,215,50.46,27.0,50.46
0,206,305,204,308,3.83,23.0,3.83
37,447,231,367,338,154.44,40.0,151.27
33,86,410,185,326,133.79,40.0,133.79
74,67,443,315,347,303.85,79.0,298.53
69,294,346,70,449,289.78,49.0,276.61
85,144,380,434,285,349.74,88.0,343.05
23,197,326,165,246,93.25,30.0,93.25
58,342,345,127,361,237.71,39.0,232.4
23,123,405,171,330,94.88,38.0,94.88
63,209,338,240,129,259.72,69.0,255.87
66,58,436,161,247,267.89,72.0,266.13
68,188,337,260,119,277.48,66.0,273.62
30,135,376,236,326,122.3,22.0,121.71
47,74,427,180,299,194.88,59.0,188.29
114,132,375,375,139,462.16,137.0,456.79
61,295,353,179,183,248.65,49.0,244.79
76,201,340,285,111,310.87,75.0,307.01
32,110,388,210,313,131.07,48.0,131.07
68,394,327,153,377,285.99,59.0,273.07
46,224,136,393,148,185.91,29.0,185.57
18,141,372,99,427,72.4,28.0,72.4
31,181,334,160,224,127.81,23.0,127.81
10,177,193,195,160,40.46,27.0,40.46
25,331,116,236,132,102.8,34.0,101.63
48,189,170,189,350,200.77,44.0,194.08
24,78,432,154,376,99.2,15.0,99.2
2,143,356,134,357,9.41,23.0,9.41
62,165,234,351,346,256.69,68.0,250.21
10,169,246,186,281,42.04,24.0,42.04
127,84,405,368,140,516.0,136.0,511.8
42,96,402,172,286,173.42,42.0,171.08
5,66,430,75,447,20.73,23.0,20.73
12,188,334,148,354,48.28,26.0,48.28
127,88,416,371,132,513.32,173.0,510.87
19,288,108,226,144,82.18,8.0,78.67
59,172,235,332,116,255.02,54.0,237.41
46,447,207,305,117,187.48,53.0,184.55
20,154,347,221,315,80.25,26.0,80.25
20,304,354,378,338,83.56,32.0,80.63
92,447,207,196,301,386.71,75.0,369.05
33,164,243,249,336,135.82,32.0,134.65
63,249,125,224,311,257.21,51.0,252.18
65,315,348,87,406,273.97,57.0,263.62
66,175,249,58,450,265.89,22.0,264.13
73,174,192,419,160,295.94,63.0,293.84
27,240,136,339,129,110.38,10.0,109.46
92,237,336,343,121,378.22,101.0,371.78
11,339,125,377,140,44.21,23.0,44.21
26,126,370,64,452,107.68,13.0,107.68
112,439,199,127,370,460.26,115.0,449.78
57,227,141,196,335,232.78,51.0,229.51
28,130,381,187,294,115.34,40.0,114.75
19,266,340,204,305,77.08,25.0,76.5
57,97,415,160,239,228.61,64.0,228.61
27,314,117,217,145,109.77,33.0,108.6
94,132,363,449,262,380.98,109.0,377.81
10,141,358,119,391,42.11,24.0,42.11
87,136,387,433,287,359.78,108.0,351.53
76,345,348,373,141,311.78,58.0,307.19
