Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
11,371,421,390,381,61.18,15.8,47.87
97,169,381,471,312,399.46,105.0,390.63
113,336,427,294,200,463.26,206.6,455.4
125,455,411,324,103,523.01,146.2,500.85
95,394,364,61,425,385.18,46.4,381.87
44,202,421,35,415,189.43,39.6,178.6
47,452,339,379,201,210.28,41.6,188.87
45,201,409,29,413,189.74,42.8,182.77
54,395,430,416,327,244.65,69.2,216.69
48,296,468,119,423,198.57,23.0,195.64
71,432,417,429,233,301.25,76.4,286.12
121,430,393,354,130,512.19,201.2,486.03
86,259,146,461,346,356.72,129.6,344.27
90,424,402,95,406,372.87,73.0,363.79
118,88,420,458,294,488.62,195.8,475.55
87,210,438,454,293,369.37,114.2,348.75
46,410,328,377,204,190.97,13.6,185.69
61,242,448,435,329,252.98,47.0,245.81
10,110,480,149,468,70.66,12.6,43.97
27,225,436,323,425,120.4,16.8,110.01
105,476,354,128,438,443.61,123.2,422.78
1,241,474,242,467,14.83,10.8,7.41
123,169,455,407,211,496.46,156.6,492.46
13,56,442,81,397,55.36,12.0,55.36
81,434,307,240,464,335.96,72.8,327.96
2,289,465,283,457,17.66,10.8,10.49
70,159,385,397,402,292.22,46.4,280.66
23,368,186,437,250,104.2,14.6,95.51
74,314,455,47,384,313.92,56.0,296.41
52,116,377,294,452,215.65,42.4,209.07
24,481,384,451,300,104.33,23.0,97.25
15,101,408,49,384,70.63,12.2,61.94
16,268,450,326,429,72.46,13.4,66.7
43,383,197,224,220,181.74,50.0,174.33
115,274,165,378,346,473.66,229.8,461.6
77,474,324,226,471,316.06,94.4,308.89
53,226,465,33,412,219.3,33.2,214.95
25,197,450,296,446,101.83,13.0,100.66
20,486,384,454,331,86.8,26.2,80.8
88,118,358,425,418,374.71,83.2,354.22
116,189,409,409,234,486.71,174.2,467.01
25,363,176,281,123,108.88,19.2,103.95
116,264,144,411,416,492.57,259.2,464.37
21,427,347,464,292,88.53,13.6,85.11
94,430,329,241,133,393.62,185.0,376.2
84,398,368,106,472,349.81,52.8,337.42
127,116,404,456,238,518.42,169.6,511.0
97,421,418,47,436,420.71,60.0,391.4
89,415,382,288,182,370.26,147.0,359.72
38,249,459,384,412,167.64,30.8,154.47
127,167,390,406,213,530.0,169.6,511.51
19,62,399,126,368,81.67,16.8,76.84
24,103,449,121,358,106.25,18.8,98.46
67,308,228,447,325,279.04,74.2,269.42
34,219,430,90,415,140.87,17.8,137.46
106,120,493,478,333,436.86,114.2,427.59
115,294,462,331,163,478.68,145.2,461.55
127,380,370,253,62,528.41,184.8,511.87
26,32,440,134,438,116.0,15.4,106.97
66,438,304,286,148,291.16,104.0,266.92
8,89,456,72,429,34.63,11.6,34.04
31,123,494,25,427,139.61,27.4,125.75
115,237,215,359,379,472.76,179.2,461.14
77,419,138,401,354,318.53,91.6,308.19
48,457,310,332,418,216.87,43.4,194.42
73,411,111,221,113,318.29,76.2,292.74
95,488,375,194,439,408.82,109.0,382.33
50,210,424,357,372,228.04,46.0,200.58
8,105,403,136,393,37.38,12.0,35.14
41,359,406,478,346,169.99,55.4,165.55
64,435,312,304,460,283.19,82.2,259.23
58,353,409,157,392,240.52,33.0,232.87
66,186,411,422,406,282.52,45.4,266.24
20,234,122,302,138,97.05,17.4,81.6
84,208,448,466,299,345.19,116.4,338.12
74,483,344,250,458,314.26,96.6,296.16
103,484,337,121,446,424.43,104.0,414.78
64,401,412,158,450,260.5,26.6,258.74
44,472,314,361,219,185.14,46.6,177.87
121,269,145,324,421,513.06,205.6,486.51
35,307,439,437,428,162.56,21.2,140.36
89,289,210,401,360,378.98,155.0,359.02
106,487,318,145,370,436.26,139.4,426.26
93,354,223,391,355,388.3,190.2,373.52
63,478,393,403,179,269.94,77.8,254.18
108,363,398,384,76,446.39,117.6,433.46
97,423,353,109,354,399.46,91.0,389.8
61,411,313,432,431,266.38,70.2,246.32
50,51,398,224,468,207.99,35.6,201.99
24,210,423,121,445,112.84,16.2,98.11
90,187,425,487,316,366.2,78.8,361.72
72,484,393,303,451,299.53,46.8,289.68
90,128,411,459,415,372.1,64.4,360.44
63,199,390,366,360,264.08,35.2,253.11
46,491,346,404,428,230.44,61.4,187.25
56,262,443,46,422,236.15,41.4,226.36
55,298,178,406,96,233.24,96.2,221.62
92,405,425,66,401,377.89,90.4,368.82
2,241,54,236,63,24.14,6.8,11.07
29,402,313,444,235,130.63,22.0,119.94
25,122,418,208,454,109.4,14.4,100.91
62,324,199,490,335,255.32,52.0,248.29
42,141,420,290,458,188.4,35.8,170.01
50,442,417,456,317,231.92,54.2,203.87
77,409,181,374,386,324.48,113.4,309.55
90,34,449,381,421,371.67,86.8,361.08
18,369,358,378,426,79.38,15.6,73.14
63,274,456,46,397,255.95,43.0,252.44
50,74,432,258,471,209.57,34.4,200.15
101,422,397,47,472,415.92,72.0,406.07
28,172,384,64,398,116.63,12.4,113.8
10,159,473,134,443,81.04,13.8,40.36
39,60,446,203,406,163.91,26.8,159.57
65,337,418,108,501,268.55,33.2,263.38
67,237,472,444,324,269.48,33.2,269.48
47,301,457,137,405,207.72,36.6,191.92
49,42,415,233,435,203.04,23.0,199.28
12,191,438,142,442,72.7,11.6,50.66
68,434,236,332,408,282.74,68.6,273.81
57,461,378,399,189,237.94,62.0,231.25
28,174,442,65,456,121.14,13.6,114.8
48,230,457,410,419,227.5,38.6,195.74
14,73,364,41,410,81.74,14.0,59.25
80,29,407,324,416,331.34,95.6,322.75
73,439,425,179,390,326.52,64.4,294.38
35,248,449,367,389,150.78,23.6,143.85
23,78,446,72,355,113.63,21.4,93.49
102,35,415,405,374,424.08,146.4,411.84
125,383,80,303,428,509.91,154.4,503.47
49,112,402,294,445,216.3,51.2,199.81
30,55,404,163,373,126.6,13.8,120.84
35,147,380,101,501,156.74,23.8,140.05
61,365,116,406,123,0.0,290.6,244.59
83,354,415,50,407,342.69,83.4,332.17
7,258,220,230,219,32.66,8.0,28.41
52,354,413,168,469,213.3,26.4,209.2
19,18,432,72,377,83.47,7.8,77.37
76,368,371,105,453,316.92,35.6,305.75
38,272,477,132,476,178.6,19.0,152.84
27,126,463,26,437,138.18,23.0,110.77
34,466,330,404,394,157.3,51.8,139.34
127,412,224,158,380,528.34,290.2,511.17
80,266,476,464,377,325.72,96.4,321.86
60,319,459,88,484,267.6,32.4,241.36
71,159,439,425,436,301.71,55.6,284.64
98,232,464,446,233,400.79,111.6,395.03
26,38,436,126,482,128.91,20.8,107.05
15,455,329,502,360,67.11,14.0,62.43
63,383,399,167,398,259.01,44.2,254.52
33,180,380,61,346,136.25,22.6,133.08
62,26,418,255,467,263.3,55.4,249.3
127,236,219,450,408,533.62,216.0,511.07
84,376,351,369,209,343.43,70.8,337.58
83,374,416,67,406,354.97,115.0,335.17
3,430,421,430,406,29.83,11.8,15.0
115,372,116,388,399,471.74,200.0,460.37
78,384,82,451,337,335.61,68.2,315.95
55,440,407,237,437,237.85,41.4,222.05
21,221,460,301,471,98.41,15.0,84.56
76,326,194,420,373,326.71,108.0,306.26
104,472,382,159,442,441.68,121.0,418.95
17,123,415,123,483,76.97,11.6,68.0
56,306,180,450,303,236.62,43.4,226.42
66,203,459,420,348,268.29,36.4,264.15
22,145,463,224,433,100.88,12.6,91.43
121,256,475,410,153,491.51,150.6,484.58
11,97,456,93,412,52.49,13.6,47.31
36,393,428,269,469,155.71,17.6,146.78
56,288,201,456,271,234.11,49.8,225.32
23,293,190,368,211,104.18,20.4,94.33
95,409,412,325,196,420.37,134.4,382.32
48,381,156,264,222,199.61,42.2,192.34
8,286,185,288,152,37.83,6.8,34.66
115,320,410,310,122,477.81,184.4,461.96
10,82,358,50,385,51.87,11.6,43.18
125,69,371,466,303,527.74,188.2,502.53
113,400,400,245,205,474.96,199.0,455.73
88,305,98,480,369,362.62,112.8,354.27
44,47,446,221,434,189.46,29.0,179.8
95,434,344,119,504,388.2,64.8,381.27
119,299,99,431,391,492.98,264.2,477.96
38,377,425,473,326,173.02,36.8,153.41
79,83,461,384,416,319.64,39.2,319.64
69,497,335,413,110,286.71,61.6,276.36
107,439,436,31,444,440.23,60.4,428.71
25,303,425,401,422,113.28,23.0,100.07
96,172,464,440,317,389.82,132.4,385.82
92,171,434,469,307,388.4,133.2,370.85
127,408,403,222,113,529.61,224.4,512.0
11,294,140,288,182,55.41,9.2,46.97
35,299,228,336,163,149.44,43.6,143.88
9,94,461,127,475,71.73,14.8,38.8
124,170,378,413,233,519.17,195.4,497.03
106,447,404,318,191,448.48,143.0,426.07
25,173,404,82,380,123.67,25.0,100.94
20,156,446,84,470,95.8,7.6,81.94
43,200,392,31,404,195.08,57.6,173.97
97,158,471,483,339,394.06,121.8,388.55
65,422,212,365,391,271.91,72.2,262.74
53,386,360,418,314,222.55,49.2,212.79
2,200,422,195,416,17.0,11.6,8.07
44,403,372,441,243,196.58,39.6,177.99
118,112,426,419,330,483.96,219.8,474.3
107,404,216,227,435,449.77,216.8,430.7
54,204,453,404,407,245.88,52.6,219.05
86,456,322,198,420,350.48,91.8,344.23
36,364,392,243,452,168.44,27.2,145.85
29,412,230,317,233,124.57,24.8,117.05
89,108,461,445,409,384.15,92.2,358.54
14,198,393,191,447,63.14,12.6,56.9
74,128,480,396,431,306.92,56.0,296.58
13,458,337,502,345,59.46,9.6,54.53
4,204,106,208,88,28.14,6.4,19.66
119,234,62,406,382,488.3,166.0,476.93
127,450,303,45,427,537.42,222.2,509.96
67,126,447,372,387,273.44,42.6,270.85
85,289,205,475,381,361.18,104.8,341.91
49,366,128,337,228,218.87,59.8,197.01
56,233,427,436,409,266.24,47.8,225.95
21,60,380,121,435,103.54,14.6,87.3
61,104,403,328,431,252.02,54.2,247.2
89,448,432,116,469,385.99,82.8,356.44
126,350,134,322,440,522.97,221.6,507.49
37,464,251,339,226,152.61,24.0,151.1
105,175,433,459,256,433.13,143.4,420.75
103,431,435,412,136,427.83,101.8,412.36
9,96,491,94,452,52.66,11.4,39.83
58,500,335,306,424,246.87,85.4,235.84
13,399,375,368,370,63.11,15.6,55.11
83,389,407,407,158,353.43,101.0,335.86
91,246,127,479,352,382.03,128.8,367.93
42,218,420,61,393,192.47,61.8,168.18
85,407,317,251,474,355.48,72.4,343.96
109,322,101,361,389,452.09,221.6,439.06
63,504,359,342,215,263.91,103.2,253.46
64,452,374,355,184,264.46,51.8,259.19
108,477,314,132,370,449.74,154.6,432.67
85,290,156,476,376,366.43,140.6,341.69
21,192,440,114,423,95.97,13.0,85.04
31,59,466,180,456,143.63,20.8,126.31
64,362,118,398,108,268.79,52.4,259.08
112,378,392,233,197,463.24,236.4,449.04
96,91,356,422,406,404.4,91.0,384.61
88,77,415,408,425,363.61,100.0,355.02
14,141,395,104,362,70.28,10.6,57.6
54,251,447,53,403,224.61,53.0,216.23
91,99,441,423,351,371.08,98.4,364.59
63,309,444,505,355,277.53,101.6,254.4
33,205,433,88,472,146.61,14.0,133.15
31,312,452,186,449,156.66,18.2,127.24
78,47,428,343,414,340.17,107.0,315.88
78,52,390,329,412,329.21,108.4,313.45
16,172,386,115,403,73.36,16.0,64.04
81,41,435,346,407,356.2,109.2,326.54
5,393,165,413,169,42.73,13.2,21.66
126,222,215,413,438,526.11,192.6,507.43
30,323,451,208,431,127.28,17.6,123.28
53,443,317,419,142,217.45,40.0,213.11
114,288,460,411,140,479.64,141.8,459.78
40,492,380,430,245,187.57,48.2,162.44
75,217,210,451,291,313.21,56.0,300.52
27,361,418,276,475,117.88,13.4,108.61
57,47,439,264,472,234.57,28.8,230.67
55,332,168,424,305,229.11,45.6,222.08
74,396,399,130,416,314.38,53.8,298.24
3,206,421,197,413,14.9,11.2,12.31
13,245,449,296,445,60.31,14.2,52.66
83,371,405,67,411,362.84,136.0,334.65
7,165,436,137,438,55.41,12.6,28.83
75,453,279,226,125,318.4,126.2,301.48
88,246,198,493,345,366.09,85.2,353.75
95,383,372,69,353,396.49,101.2,382.35
126,426,413,372,139,542.78,221.4,507.9
67,424,325,302,456,300.95,100.2,270.99
71,183,444,452,433,290.67,41.6,284.33
3,470,359,464,348,18.31,7.0,13.49
109,343,407,312,121,448.33,163.2,438.71
76,275,463,500,369,317.96,104.4,305.27
50,150,459,337,421,231.17,34.8,202.74
92,378,376,65,379,386.92,143.6,368.92
76,462,302,224,221,316.04,110.2,304.52
112,268,229,426,402,467.48,211.0,450.1
71,425,310,283,156,302.63,93.8,287.26
104,437,433,62,381,439.49,186.4,416.42
119,279,454,326,161,502.38,176.2,479.07
48,466,303,338,201,199.97,41.2,192.69
126,456,305,40,445,524.43,127.2,507.16
53,194,417,385,423,224.44,30.2,213.37
49,231,196,327,106,208.17,24.8,196.31
36,43,481,171,438,155.71,27.6,145.81
49,363,394,196,420,220.04,33.8,198.48
35,418,377,305,448,156.51,22.2,142.41
23,245,461,326,427,120.15,17.4,95.08
50,478,361,382,206,212.48,40.4,203.79
110,260,450,402,179,449.6,149.4,440.91
92,187,421,497,323,380.72,84.4,370.48
39,456,339,434,393,173.74,65.6,156.02
57,462,375,332,415,240.45,51.8,230.01
17,212,428,165,376,75.81,13.8,71.47
123,381,395,243,63,509.85,198.4,493.8
14,423,243,383,205,71.11,13.8,58.67
51,355,424,472,372,215.07,69.4,205.94
96,342,225,430,417,398.62,173.2,384.66
38,410,218,485,340,164.82,33.8,153.07
13,183,389,137,368,62.46,13.2,54.7
103,434,337,210,111,430.56,212.2,414.8
42,290,458,133,494,189.57,14.0,171.91
112,143,391,453,279,456.7,168.2,449.63
93,219,199,464,345,380.95,75.0,372.16
38,395,371,279,453,173.52,39.2,152.31
67,465,422,206,440,293.95,63.2,271.43
62,425,355,400,166,259.66,62.0,249.32
76,385,407,110,484,328.89,50.0,306.89
115,419,144,283,456,481.75,211.8,462.44
96,394,183,303,443,399.9,160.0,387.7
14,453,317,469,358,65.38,17.0,57.87
77,169,375,425,393,316.78,50.6,309.46
17,81,433,120,485,92.05,20.4,69.57
87,384,84,202,113,368.06,80.8,351.43
40,312,462,150,463,192.11,27.2,163.24
5,243,201,233,219,34.73,13.6,22.14
9,43,439,71,412,69.28,14.4,39.18
97,351,123,427,376,415.22,180.0,391.46
109,504,362,158,376,451.91,121.8,438.06
28,31,408,127,450,123.25,21.4,113.4
19,25,444,93,421,90.6,20.2,77.53
82,388,345,122,471,361.71,74.0,330.49
126,279,461,309,141,519.84,206.2,507.25
34,240,463,104,458,164.36,20.2,138.07
11,169,447,149,484,65.77,11.8,45.28
28,390,203,453,289,117.02,18.4,112.68
96,116,429,451,341,401.68,116.8,384.71
98,176,457,454,282,401.82,135.8,395.82
78,74,398,359,421,319.24,86.0,314.41
38,60,480,186,412,182.75,52.6,154.17
15,44,415,84,370,82.5,12.6,61.57
108,434,347,49,470,444.05,91.2,435.95
48,367,138,310,238,203.95,35.8,195.41
85,209,443,451,300,372.69,119.0,341.92
109,327,202,297,430,450.56,180.4,439.77
105,466,353,232,65,430.36,169.2,422.5
30,200,425,92,461,136.77,19.8,122.91
84,383,421,59,457,345.84,29.2,338.91
118,299,180,309,448,498.78,230.6,472.34
21,287,220,263,147,88.46,15.0,84.11
118,454,374,107,455,486.33,116.6,473.3
13,370,396,414,376,57.46,16.8,52.28
29,168,454,282,465,118.56,13.2,118.56
116,469,355,99,479,489.65,136.8,466.03
12,291,195,326,203,62.6,16.0,51.53
64,303,467,68,413,287.17,90.8,257.37
40,482,348,389,410,182.4,53.0,161.31
19,138,390,74,353,84.74,19.2,79.91
75,141,386,409,424,310.94,45.4,303.62
16,326,411,387,424,74.38,15.6,66.38
32,58,391,159,462,158.75,32.6,130.41
100,299,227,363,421,417.1,153.6,403.49
47,311,429,156,377,199.79,22.2,189.79
1,494,324,492,330,8.0,6.2,6.83
64,265,228,396,88,266.24,136.6,256.82
61,413,164,471,365,257.49,41.4,244.91
104,436,438,338,158,432.84,101.8,416.78
54,262,75,406,170,233.94,55.0,219.74
24,89,433,171,393,114.95,29.4,98.57
76,479,391,319,229,315.42,91.0,304.74
119,237,221,421,395,505.45,218.8,477.35
13,266,462,314,451,86.11,19.6,52.56
87,287,225,401,365,365.02,139.6,349.26
14,102,432,109,380,66.94,18.8,58.21
13,76,474,123,459,94.77,23.8,53.21
73,318,415,424,240,298.95,78.8,293.19
14,416,216,454,258,64.08,10.0,57.74
53,423,311,421,404,241.37,75.8,212.97
66,122,458,356,389,287.27,48.8,267.85
97,107,486,467,417,394.68,56.8,388.58
19,129,416,127,493,84.41,12.2,77.83
123,65,443,468,356,506.68,306.4,492.33
32,470,389,413,323,134.46,26.8,130.11
75,422,414,140,432,328.71,37.4,300.23
61,293,455,74,394,254.95,46.0,244.27
116,91,477,492,323,478.79,213.6,464.79
113,413,402,324,105,469.33,163.6,453.13
41,298,440,156,390,173.44,21.2,166.85
49,245,469,396,368,202.01,34.0,196.35
118,320,426,268,224,485.73,215.4,474.94
31,50,447,146,379,141.82,42.8,126.51
51,371,391,190,441,225.07,40.0,205.02
42,388,156,297,190,180.34,48.6,168.72
44,217,438,54,470,202.15,37.2,176.25
54,445,398,443,301,242.24,63.2,218.62
10,419,229,385,206,62.11,15.0,43.53
13,309,95,313,146,56.41,12.0,52.66
85,88,430,411,410,362.54,129.0,343.71
57,245,473,27,441,244.67,34.6,231.25
9,101,429,64,430,47.41,12.6,37.41
52,443,313,326,416,223.28,56.8,210.59
16,305,179,302,132,79.46,17.8,65.25
50,113,440,311,454,237.66,60.2,203.8
43,271,471,115,491,191.15,21.2,172.57
8,47,399,64,427,35.04,11.8,35.04
42,249,49,284,180,175.62,18.0,169.62
64,450,314,394,95,265.21,51.0,257.69
40,420,241,407,98,171.74,30.6,162.47
19,430,416,395,380,92.7,16.2,79.43
106,429,427,30,405,451.17,128.4,427.99
63,422,241,386,370,271.84,98.0,255.39
77,347,419,53,456,314.98,30.0,309.33
112,474,326,95,494,454.83,136.8,448.59
18,291,229,332,207,77.04,19.2,75.04
11,289,157,252,140,53.21,15.6,44.04
32,410,127,342,168,0.0,11.8,129.47
16,149,437,129,496,81.04,12.0,67.28
90,196,443,474,363,389.75,142.4,361.71
98,198,407,457,373,399.76,140.2,392.83
110,141,461,415,317,456.27,164.6,440.58
32,214,99,303,182,137.1,30.6,128.07
88,202,433,498,340,372.16,140.2,353.58
38,392,430,254,448,156.18,9.8,152.91
55,276,446,92,358,223.87,35.4,220.45
119,307,424,291,171,495.74,250.2,476.13
77,405,353,150,473,323.74,54.8,311.74
16,421,335,389,387,72.67,13.2,66.08
94,221,121,497,332,390.53,141.4,379.36
66,316,146,413,324,276.16,106.6,266.06
31,282,143,356,233,134.65,31.2,124.75
43,283,460,112,465,212.67,28.8,173.07
93,213,420,468,382,388.06,139.0,375.72
114,504,343,121,399,470.73,155.6,456.73
30,161,443,87,357,129.44,19.6,120.17
34,164,428,44,397,139.08,16.8,136.74
62,155,432,355,373,0.0,6.4,250.44
116,475,351,96,399,484.1,148.8,467.52
58,240,64,203,106,258.56,45.4,235.49
121,75,485,453,306,506.24,266.0,484.83
31,374,191,306,100,135.37,26.4,126.2
125,94,414,464,267,507.48,202.4,500.06
87,422,346,120,432,357.22,44.2,349.56
114,391,416,242,213,473.69,222.8,457.14
54,228,436,420,394,242.99,48.4,216.85
118,498,357,114,381,492.26,149.8,475.81
24,365,128,335,161,109.08,17.8,99.33
36,234,470,127,376,153.45,17.2,145.94
15,192,424,134,437,85.0,9.8,63.38
18,364,392,423,358,87.81,18.0,73.08
33,126,496,49,394,150.92,31.8,133.89
29,407,371,313,428,133.51,27.6,117.61
98,181,403,472,362,409.59,148.0,393.1
126,273,76,410,433,532.83,275.0,507.6
99,81,373,437,416,404.46,76.4,397.84
14,62,356,96,401,61.43,11.8,59.67
80,395,114,206,98,355.33,119.8,322.02
38,149,438,299,441,175.77,24.2,154.56
115,490,327,107,369,475.6,194.4,463.36
108,395,84,377,364,439.69,151.4,435.24
22,90,400,121,476,123.97,32.4,88.84
100,235,457,420,232,449.35,163.8,400.9
63,298,428,87,360,257.49,41.0,254.42
68,179,417,429,426,301.99,65.8,273.61
116,296,471,414,131,482.54,153.2,467.75
125,493,367,89,389,518.7,170.2,502.94
77,143,385,392,371,312.5,62.6,308.61
77,239,130,450,302,327.92,126.0,308.99
20,425,433,368,379,88.88,15.8,82.88
7,96,455,121,444,57.9,14.0,29.56
82,53,388,345,414,349.38,119.2,328.45
36,32,407,175,396,167.36,39.6,147.56
16,494,334,484,394,73.11,10.8,64.14
26,291,170,235,216,109.21,20.8,104.28
39,313,441,160,455,170.46,19.8,158.8
81,99,410,369,372,344.49,101.0,326.49
80,116,401,399,396,336.98,97.8,323.28
82,418,393,131,499,352.08,70.6,330.91
77,408,116,210,94,339.85,90.6,311.71
86,70,487,374,390,352.52,81.4,344.18
13,122,410,165,429,62.77,14.6,53.36
76,109,499,356,379,315.74,68.8,307.84
79,375,392,107,386,330.39,114.8,316.15
2,411,144,415,154,15.41,11.8,11.66
83,203,108,461,277,360.0,123.8,332.83
7,199,111,209,85,30.97,3.4,30.14
10,474,380,506,356,53.6,7.0,41.94
6,114,399,134,412,35.04,12.8,25.38
108,128,408,489,341,441.2,177.6,434.03
104,106,436,467,325,427.61,173.0,416.19
107,422,344,64,381,453.66,213.0,428.69
51,413,168,489,327,219.15,46.4,207.05
26,120,506,51,435,114.51,22.0,104.27
91,141,384,432,334,370.49,79.0,364.59
28,84,426,184,395,139.91,41.8,112.84
31,81,412,196,434,132.7,20.2,124.11
117,399,399,241,141,487.09,219.6,469.57
21,335,169,266,152,95.3,15.4,84.91
36,26,430,170,433,152.07,15.6,145.24
65,467,378,344,215,269.62,92.6,261.76
75,435,239,451,429,326.15,109.0,301.61
34,384,405,474,317,165.54,33.2,139.24
59,58,397,265,475,240.72,59.6,239.31
12,61,442,102,424,54.7,17.0,48.46
101,158,373,484,326,416.63,100.4,405.11
71,160,440,434,421,310.54,64.2,286.01
126,283,85,323,409,519.51,233.4,507.31
10,72,447,92,415,49.9,18.0,40.28
16,489,346,443,353,92.7,28.2,65.33
28,192,432,98,387,113.23,9.6,112.64
29,53,474,160,448,125.04,12.8,117.77
67,244,198,415,109,279.48,95.2,269.38
79,79,452,381,412,326.91,93.0,318.57
17,381,352,360,413,82.73,24.2,69.7
11,482,310,460,274,50.38,9.2,47.46
72,283,465,425,320,303.58,113.8,290.65
15,245,461,194,430,77.15,7.4,63.84
9,306,435,333,409,52.36,14.0,37.77
40,318,188,271,73,166.21,29.8,161.04
32,196,403,302,451,135.74,21.6,128.23
107,377,415,311,108,451.11,167.2,431.16
61,185,418,385,364,251.91,29.2,247.66
65,65,377,285,474,270.04,81.8,260.18
90,377,376,48,451,368.31,63.8,361.48
11,139,402,116,436,64.84,16.6,44.11
68,419,153,480,381,287.05,79.2,275.63
44,220,127,268,77,188.79,30.4,176.41
68,420,215,196,101,287.12,98.4,273.71
22,453,243,484,322,100.18,18.0,91.84
10,148,471,185,463,51.63,12.4,40.31
102,319,103,384,388,421.53,183.0,410.74
53,499,325,442,393,0.0,359.2,212.82
85,416,370,120,484,348.05,61.2,343.22
17,75,354,75,422,85.66,13.4,68.0
14,100,470,51,452,67.63,18.4,56.46
126,354,180,212,444,543.75,320.4,506.88
24,180,447,272,461,110.04,16.0,97.8
43,431,242,315,132,179.52,44.0,172.49
61,419,216,256,58,253.53,53.4,244.85
5,417,151,412,171,37.83,13.4,22.07
17,354,418,425,416,94.9,18.2,71.83
96,419,368,85,493,392.61,76.4,385.78
39,155,477,296,435,168.88,23.2,158.4
105,124,478,482,330,451.2,143.2,420.13
24,143,371,116,459,120.01,31.0,99.18
