Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
96,426,169,225,313,394.36,78.0,385.05
125,93,406,372,127,501.93,128.0,500.66
46,239,129,176,282,186.12,34.0,185.2
36,162,231,156,348,149.02,29.0,147.27
113,130,384,366,137,455.13,125.0,455.62
8,296,120,330,120,34.0,11.0,34.0
24,194,308,126,374,101.2,17.0,99.44
34,335,351,225,303,141.84,32.0,139.84
102,389,133,187,339,410.21,79.0,408.35
10,234,337,194,329,43.9,23.0,43.31
22,164,340,180,270,91.25,25.0,89.5
112,453,232,115,414,454.66,63.0,448.17
102,223,314,395,149,415.63,113.0,410.85
9,179,342,212,328,38.8,10.0,38.8
17,247,343,184,340,73.56,23.0,69.21
122,438,183,113,392,502.13,98.0,489.3
24,284,123,378,128,96.07,18.0,96.9
93,224,316,427,178,382.95,64.0,373.05
113,104,391,443,223,465.13,101.0,455.82
51,178,267,79,411,209.49,46.0,207.74
96,445,259,134,386,393.75,59.0,386.09
88,191,348,328,117,353.14,85.0,352.21
51,174,200,132,373,209.41,43.0,207.65
34,241,344,134,394,137.75,22.0,136.58
16,449,235,430,175,69.04,23.0,67.87
88,409,162,254,342,363.88,62.0,355.15
81,356,131,347,349,332.5,64.0,326.75
45,150,374,306,355,182.44,36.0,181.27
105,423,163,240,290,431.75,76.0,420.68
16,168,241,183,301,66.21,24.0,66.21
103,180,182,435,283,420.33,116.0,413.75
100,387,329,223,144,414.02,99.0,403.68
94,384,333,270,113,379.99,66.0,376.58
0,436,280,438,281,2.41,10.0,2.41
99,449,233,137,360,405.88,65.0,399.98
92,443,202,192,347,379.91,67.0,370.59
36,207,333,99,425,146.69,27.0,146.11
11,169,351,142,384,44.18,19.0,44.18
46,293,352,174,238,189.65,37.0,186.14
93,355,346,308,110,377.03,75.0,374.2
74,389,329,134,397,298.28,50.0,296.28
6,238,343,262,346,25.24,12.0,25.24
57,402,326,232,290,237.1,23.0,228.95
46,438,270,295,355,188.75,30.0,187.58
23,102,382,183,350,94.25,15.0,94.25
33,390,143,268,117,133.94,38.0,132.77
80,285,122,165,351,321.84,54.0,320.91
56,198,157,247,343,231.55,34.0,226.52
67,131,353,382,335,275.12,57.0,269.23
1,307,108,302,110,5.83,19.0,5.83
7,446,233,442,203,34.24,21.0,31.66
68,344,347,102,403,281.28,47.0,275.97
30,205,154,163,258,121.98,18.0,121.4
25,168,349,92,411,101.68,28.0,101.68
49,307,347,173,239,201.58,31.0,197.48
50,209,145,202,323,203.02,35.0,203.27
16,98,392,145,350,64.4,24.0,64.4
39,178,288,308,353,156.92,37.0,156.92
35,109,407,221,332,144.24,31.0,143.07
32,164,360,62,430,130.99,31.0,130.99
38,192,333,78,430,155.94,33.0,154.18
51,403,320,212,333,213.88,33.0,207.98
16,69,432,110,381,67.98,23.0,67.98
15,120,386,154,340,60.08,10.0,60.08
35,157,348,74,456,142.38,32.0,142.38
62,65,431,175,247,254.19,55.0,251.26
24,108,409,179,339,99.99,42.0,99.99
66,362,345,117,367,270.44,53.0,264.88
2,132,372,125,379,9.9,19.0,9.9
88,443,204,207,341,364.76,67.0,352.28
98,215,312,388,148,396.46,93.0,394.61
13,135,379,91,406,55.18,23.0,55.18
71,85,409,335,348,291.35,57.0,286.87
14,227,294,246,342,57.28,25.0,56.7
40,197,340,350,346,166.01,45.0,161.28
102,397,330,230,142,415.92,96.0,408.65
75,241,337,269,117,307.12,70.0,303.26
68,142,353,396,326,281.27,58.0,275.95
24,118,393,189,326,98.75,30.0,98.75
59,244,132,208,319,240.72,29.0,239.21
88,184,325,350,119,355.97,78.0,353.28
34,124,386,178,283,138.14,35.0,136.97
42,360,345,209,306,174.12,38.0,168.81
57,218,141,238,294,235.41,42.0,229.79
95,437,192,234,292,391.88,78.0,381.39
90,321,113,172,355,363.84,61.0,361.74
76,374,336,99,386,312.97,42.0,307.65
65,181,338,416,304,268.68,52.0,262.2
47,194,315,72,456,191.53,16.0,191.53
15,312,121,253,124,60.24,26.0,60.24
4,188,346,203,340,17.49,20.0,17.49
1,431,176,435,174,4.83,10.0,4.83
30,152,345,63,427,122.97,35.0,122.97
74,146,360,411,309,305.38,70.0,299.24
34,207,302,112,400,137.35,11.0,137.35
2,89,436,79,435,10.41,20.0,10.41
16,100,418,144,369,67.23,23.0,67.23
26,160,253,224,330,107.27,27.0,105.27
100,424,174,197,315,413.26,85.0,403.95
96,95,435,418,310,392.62,108.0,387.3
7,87,413,79,441,31.31,20.0,31.31
98,395,155,200,308,400.84,64.0,394.88
5,114,374,134,369,22.07,20.0,22.07
67,95,420,176,200,266.81,42.0,268.22
30,157,367,64,440,123.24,47.0,123.24
12,160,252,182,291,49.87,13.0,49.28
1,250,334,245,333,5.41,10.0,5.41
118,142,344,418,158,481.85,150.0,473.71
14,205,315,176,269,58.01,25.0,58.01
65,317,347,96,424,268.98,24.0,263.66
81,422,169,272,341,335.08,63.0,324.01
120,97,406,357,131,484.59,135.0,483.32
96,172,277,426,162,388.42,98.0,387.49
32,136,347,257,339,129.63,24.0,128.46
7,161,350,187,340,30.14,20.0,30.14
88,314,121,251,334,364.39,59.0,355.36
97,185,335,431,189,397.76,94.0,391.76
51,273,114,179,259,205.17,17.0,204.24
117,306,111,67,427,475.11,65.0,471.84
7,155,341,155,370,29.0,21.0,29.0
5,88,414,76,430,20.97,20.0,20.97
99,407,150,198,305,401.08,75.0,399.81
78,406,318,130,379,317.94,63.0,312.04
36,157,346,51,441,0.0,125.0,145.35
29,380,144,452,224,119.2,7.0,117.44
47,98,412,166,273,189.88,48.0,188.71
17,106,418,140,363,69.08,28.0,69.08
86,210,314,443,211,353.46,72.0,346.49
21,102,406,160,344,86.02,11.0,86.02
64,292,355,81,427,259.39,61.0,258.22
76,400,155,160,218,311.35,73.0,305.15
56,391,148,196,165,228.61,57.0,224.75
58,244,344,205,152,235.11,38.0,233.01
60,221,136,433,179,242.92,62.0,241.41
119,97,434,326,112,478.14,133.0,477.22
5,215,146,231,134,20.97,23.0,20.97
14,214,309,172,347,57.74,23.0,57.74
103,73,424,262,129,417.83,106.0,413.14
86,369,342,316,123,347.99,56.0,345.16
11,236,287,207,321,46.01,21.0,46.01
32,239,301,163,225,135.74,31.0,131.05
93,238,335,412,158,379.29,77.0,375.63
70,300,117,204,300,291.45,38.0,281.94
6,116,386,124,365,24.31,20.0,24.31
64,164,267,69,460,258.48,40.0,256.72
83,317,117,173,328,337.21,59.0,333.35
65,190,164,289,348,263.55,43.0,260.28
52,327,352,175,249,212.82,41.0,208.72
23,78,415,140,347,93.68,13.0,93.68
50,165,258,273,120,204.41,40.0,202.65
4,138,369,127,382,17.56,21.0,17.56
1,308,352,314,350,6.83,10.0,6.83
59,85,420,168,239,239.36,54.0,237.61
39,164,364,166,228,172.51,45.0,158.37
124,135,384,415,157,507.66,153.0,499.52
89,229,339,331,120,360.81,87.0,359.88
36,345,129,212,145,146.36,33.0,145.43
18,433,190,384,138,79.23,24.0,74.05
79,178,339,300,121,321.04,79.0,318.94
5,81,415,72,434,22.73,20.0,22.73
101,264,121,94,427,406.66,59.0,405.73
31,418,311,448,199,126.18,26.0,124.43
93,375,338,210,149,382.05,76.0,372.88
7,230,338,219,314,28.56,21.0,28.56
15,97,387,57,428,64.01,24.0,61.08
14,226,328,173,338,57.14,26.0,57.14
49,179,357,188,178,197.15,24.0,197.4
74,446,205,251,345,300.58,56.0,297.41
83,390,330,307,113,337.5,70.0,332.33
109,98,429,443,261,442.97,120.0,437.07
48,427,166,392,327,200.17,39.0,194.17
31,237,290,162,235,128.12,33.0,124.02
16,278,350,342,346,65.66,14.0,65.66
36,239,303,163,209,149.74,20.0,146.23
27,182,353,178,252,112.6,20.0,110.94
122,432,171,115,367,501.58,108.0,491.43
52,444,200,343,350,215.65,45.0,211.65
102,298,113,108,398,412.69,76.0,410.0
77,101,401,375,340,318.28,86.0,310.04
29,174,245,179,349,116.84,30.0,116.84
37,231,328,112,399,148.99,34.0,148.41
85,445,194,176,199,342.19,68.0,340.09
47,86,415,236,342,189.21,41.0,188.04
34,214,329,101,389,137.85,39.0,137.85
23,91,438,125,360,92.08,30.0,92.08
87,440,259,173,269,361.58,63.0,351.58
3,269,119,280,115,12.66,20.0,12.66
75,291,110,222,318,306.32,54.0,301.29
100,452,224,142,354,408.63,68.0,402.74
25,128,388,202,324,100.51,26.0,100.51
85,211,311,348,124,343.28,87.0,341.42
102,417,158,208,317,419.16,98.0,411.02
107,61,427,260,119,430.63,110.0,428.53
58,372,125,171,191,234.68,28.0,232.58
19,272,354,206,342,81.11,6.0,78.77
127,352,127,84,439,516.32,107.0,511.53
84,83,407,213,148,351.82,89.0,339.23
24,212,314,137,366,96.54,17.0,96.54
104,119,373,325,110,418.99,106.0,416.89
31,234,337,120,360,126.01,12.0,126.01
19,128,362,98,426,76.43,26.0,76.43
82,263,128,143,376,332.05,51.0,330.53
124,88,434,345,129,498.22,144.0,498.7
8,450,212,431,187,33.46,23.0,32.87
78,142,384,239,128,315.29,75.0,314.95
49,123,363,175,214,201.85,40.0,198.1
100,144,367,340,128,403.78,102.0,403.68
54,166,258,342,351,220.04,61.0,218.04
10,228,307,190,301,40.49,21.0,40.49
51,320,347,165,247,214.62,35.0,205.79
66,370,340,392,136,268.29,25.0,266.05
53,265,125,186,279,214.92,42.0,213.99
94,398,138,255,348,383.29,69.0,379.88
123,375,132,122,411,494.72,80.0,492.86
105,176,338,425,169,428.74,113.0,423.32
5,185,349,176,329,23.73,21.0,23.73
118,451,238,88,433,481.53,81.0,475.04
109,165,369,380,134,441.91,116.0,438.88
67,268,118,187,326,278.14,52.0,271.45
31,178,290,185,170,124.56,27.0,125.38
49,219,306,204,146,199.95,31.0,196.68
18,451,235,427,300,74.94,26.0,74.94
81,298,110,194,347,325.45,49.0,324.52
97,389,135,216,309,396.52,89.0,389.98
115,368,125,115,374,464.19,89.0,460.58
10,113,376,146,351,43.36,23.0,43.36
4,88,422,79,407,18.73,11.0,18.73
14,270,122,327,119,58.24,24.0,58.24
99,235,328,397,152,401.5,97.0,396.09
125,89,428,352,131,499.63,165.0,500.11
4,146,346,132,353,16.9,12.0,16.9
17,178,331,231,292,69.15,23.0,69.15
27,121,389,209,337,109.54,32.0,109.54
77,80,426,183,176,315.29,67.0,308.5
34,123,377,184,277,138.92,37.0,137.17
77,191,281,355,128,312.48,70.0,311.79
35,110,384,194,284,145.34,23.0,143.58
20,133,363,92,430,83.98,33.0,83.98
2,89,400,97,393,10.9,21.0,10.9
12,326,354,279,345,50.73,17.0,50.73
7,208,326,186,344,29.46,24.0,29.46
14,183,323,237,337,59.8,22.0,59.8
97,299,349,293,116,395.68,98.0,390.65
29,169,365,273,340,122.5,30.0,119.91
43,378,139,217,141,176.84,49.0,175.91
67,199,161,117,373,272.69,45.0,271.76
20,93,398,159,359,82.15,32.0,82.15
112,399,155,157,349,455.85,128.0,451.65
65,168,239,352,130,264.82,47.0,263.89
120,110,414,358,129,482.1,145.0,482.59
92,190,316,450,209,370.08,74.0,368.08
79,412,163,175,221,328.28,67.0,316.66
28,165,348,98,434,114.34,17.0,113.75
40,187,176,193,324,159.6,39.0,160.43
21,136,373,74,431,86.02,22.0,86.02
69,374,140,162,226,283.38,73.0,279.52
22,376,334,294,346,90.97,9.0,88.97
70,92,409,184,183,287.91,62.0,282.88
8,337,349,368,344,33.07,13.0,33.07
4,117,393,100,386,19.9,11.0,19.9
85,145,371,275,116,342.02,92.0,341.68
2,201,339,191,343,11.66,21.0,11.66
7,142,368,115,372,28.66,21.0,28.66
52,168,219,321,124,211.34,33.0,210.41
33,211,153,170,269,138.25,33.0,135.91
69,234,303,441,279,284.52,60.0,277.59
74,154,347,259,129,300.18,79.0,297.25
49,168,248,118,407,201.94,26.0,199.59
101,374,341,239,130,416.09,132.0,407.5
5,120,383,115,364,21.07,11.0,21.07
77,433,289,180,273,322.95,56.0,311.78
96,439,287,165,211,395.65,73.0,385.65
78,272,340,251,123,320.63,71.0,315.02
45,89,419,220,300,184.98,35.0,180.29
77,80,412,352,349,314.18,79.0,310.52
62,193,309,412,312,253.97,51.0,249.24
12,444,224,436,177,50.31,12.0,50.31
94,442,191,192,337,387.76,65.0,377.87
29,446,230,387,135,119.44,11.0,119.44
14,171,363,196,316,57.36,24.0,57.36
104,197,318,410,159,420.39,134.0,419.12
126,125,403,396,137,507.37,139.0,506.69
79,163,225,409,155,320.84,56.0,319.32
112,294,109,76,419,451.63,68.0,448.36
50,166,222,122,384,205.28,32.0,203.52
18,257,347,197,351,76.53,28.0,74.18
34,408,151,284,119,139.6,42.0,137.25
25,51,439,126,372,0.0,21.0,102.75
88,250,132,123,404,354.26,43.0,352.16
10,213,330,178,349,42.87,23.0,42.87
80,412,310,136,391,325.25,46.0,321.49
60,82,416,281,354,241.84,54.0,241.25
35,184,292,194,160,142.77,26.0,143.6
77,120,395,222,144,311.78,89.0,311.43
54,330,349,162,247,225.04,49.0,217.87
24,179,261,240,329,104.4,26.0,98.54
66,420,307,181,346,271.82,54.0,265.92
70,163,355,415,308,288.14,63.0,282.82
80,209,331,305,110,322.08,86.0,321.74
77,448,208,195,159,311.32,60.0,309.22
20,139,352,191,304,83.25,26.0,80.91
67,431,185,303,347,277.97,42.0,270.79
24,424,174,444,262,99.6,20.0,97.94
18,177,326,239,298,73.6,25.0,73.6
51,174,259,278,120,206.1,47.0,204.92
115,379,127,135,384,463.09,69.0,462.4
11,92,411,71,450,47.7,13.0,47.7
31,216,327,168,219,127.88,27.0,127.88
32,408,153,443,268,134.23,35.0,131.98
34,220,302,126,401,138.52,23.0,137.94
60,334,350,117,376,241.61,55.0,241.02
89,175,284,402,139,361.48,81.0,359.72
100,242,298,379,129,409.28,103.0,403.91
83,369,340,87,441,337.78,47.0,335.19
116,347,131,112,407,468.2,86.0,464.59
124,394,145,114,382,503.96,113.0,499.17
27,172,239,230,288,116.74,17.0,110.88
8,213,307,237,329,33.7,22.0,33.7
27,151,362,80,442,112.92,33.0,109.41
126,88,438,351,126,508.14,169.0,507.46
6,301,114,324,120,25.49,11.0,25.49
12,395,155,436,174,49.46,3.0,48.87
9,135,373,153,344,36.46,21.0,36.46
89,370,123,208,309,362.79,63.0,359.76
11,195,293,233,308,46.56,12.0,44.21
17,162,341,124,394,68.74,38.0,68.74
105,180,335,426,164,426.32,103.0,422.66
53,125,382,311,349,215.75,56.0,212.1
127,324,123,47,440,0.0,195.0,511.09
10,198,314,176,283,40.11,22.0,40.11
53,171,268,86,429,221.22,82.0,213.61
127,102,422,376,129,512.0,164.0,511.9
2,78,419,80,410,9.83,11.0,9.83
83,197,159,77,426,339.33,90.0,334.3
127,104,428,371,126,510.35,142.0,510.83
17,94,389,51,442,0.0,118.0,70.81
86,226,324,328,109,347.29,78.0,345.19
76,401,157,166,221,310.76,81.0,307.49
70,269,344,448,203,285.82,52.0,282.65
95,158,363,331,117,384.22,104.0,383.88
30,147,356,177,263,123.12,30.0,121.37
113,116,408,451,219,462.17,107.0,455.69
21,215,333,138,350,84.04,31.0,84.04
36,69,438,176,344,145.94,53.0,145.94
42,362,345,232,300,177.47,30.0,171.08
120,297,111,72,457,482.33,70.0,481.98
49,184,271,97,427,198.66,36.0,198.66
26,234,129,166,206,109.27,27.0,107.51
104,135,381,447,223,427.16,97.0,419.85
122,400,156,124,358,495.16,90.0,490.37
69,170,281,324,110,279.89,61.0,278.72
64,297,352,81,415,257.59,51.0,257.01
110,288,112,73,414,450.14,84.0,442.04
58,213,152,160,346,238.58,49.0,235.31
90,228,142,96,427,361.13,43.0,360.2
22,146,350,81,408,89.02,31.0,89.02
80,443,213,227,332,327.01,58.0,320.04
118,377,144,137,391,476.06,97.0,473.62
53,437,176,249,132,214.85,52.0,214.51
6,193,332,203,309,27.14,25.0,27.14
59,182,284,41,438,0.0,166.0,238.26
3,210,151,199,157,13.49,21.0,13.49
101,440,192,177,269,408.53,93.0,406.09
64,60,425,275,344,258.01,50.0,256.84
23,186,273,154,343,97.6,19.0,95.25
20,230,326,168,280,81.05,13.0,81.05
69,405,322,152,352,282.1,41.0,276.2
89,330,113,199,347,359.45,61.0,357.35
30,256,343,145,352,122.18,33.0,122.18
110,439,188,139,350,448.05,103.0,440.49
13,186,356,208,310,55.7,18.0,55.11
66,154,376,212,152,265.97,47.0,265.04
96,453,247,168,253,395.27,83.0,387.03
62,364,345,404,154,252.81,43.0,251.15
38,172,190,293,115,158.07,35.0,153.82
48,232,139,186,296,193.12,38.0,192.2
99,421,170,189,283,399.98,89.0,396.36
118,125,373,386,136,473.99,154.0,472.72
22,314,112,235,141,92.77,30.0,91.6
99,176,328,437,192,402.56,74.0,396.18
43,178,178,219,331,172.23,23.0,172.47
8,115,417,90,398,32.87,12.0,32.87
29,440,184,433,295,121.11,25.0,118.87
66,173,360,409,314,272.31,72.0,266.41
62,346,127,421,309,255.35,57.0,251.35
38,176,346,171,207,154.33,43.0,154.33
12,183,172,165,215,50.46,25.0,50.46
0,206,305,204,308,3.83,22.0,3.83
37,447,231,367,338,153.27,39.0,151.27
33,86,410,185,326,133.79,37.0,133.79
74,67,443,315,347,303.85,75.0,298.53
69,294,346,70,449,279.53,47.0,276.61
85,144,380,434,285,348.36,86.0,343.05
23,197,326,165,246,93.25,30.0,93.25
58,342,345,127,361,234.4,38.0,232.4
23,123,405,171,330,94.88,37.0,94.88
63,209,338,240,129,256.21,69.0,255.87
66,58,436,161,247,267.89,69.0,266.13
68,188,337,260,119,273.97,66.0,273.62
30,135,376,236,326,122.3,20.0,121.71
47,74,427,180,299,195.91,55.0,188.29
114,132,375,375,139,458.06,143.0,456.79
61,295,353,179,183,247.48,47.0,244.79
76,201,340,285,111,307.94,73.0,307.01
32,110,388,210,313,131.07,46.0,131.07
68,394,327,153,377,280.14,56.0,273.07
46,224,136,393,148,186.5,37.0,185.57
18,141,372,99,427,72.4,27.0,72.4
31,181,334,160,224,127.81,23.0,127.81
10,177,193,195,160,40.46,26.0,40.46
25,331,116,236,132,103.63,31.0,101.63
48,189,170,189,350,197.84,42.0,194.08
24,78,432,154,376,99.2,14.0,99.2
2,143,356,134,357,9.41,22.0,9.41
62,165,234,351,346,259.04,67.0,250.21
10,169,246,186,281,42.04,24.0,42.04
127,84,405,368,140,514.83,140.0,511.8
42,96,402,172,286,174.01,39.0,171.08
5,66,430,75,447,20.73,22.0,20.73
12,188,334,148,354,48.28,26.0,48.28
127,88,416,371,132,518.73,176.0,510.87
19,288,108,226,144,84.43,7.0,78.67
59,172,235,332,116,249.75,55.0,237.41
46,447,207,305,117,186.31,51.0,184.55
20,154,347,221,315,80.25,26.0,80.25
20,304,354,378,338,81.21,31.0,80.63
92,447,207,196,301,379.29,75.0,369.05
33,164,243,249,336,136.41,31.0,134.65
63,249,125,224,311,257.21,50.0,252.18
65,315,348,87,406,264.79,57.0,263.62
66,175,249,58,450,265.89,19.0,264.13
73,174,192,419,160,294.76,67.0,293.84
27,240,136,339,129,109.21,15.0,109.46
92,237,336,343,121,374.71,100.0,371.78
11,339,125,377,140,44.21,23.0,44.21
26,126,370,64,452,107.68,13.0,107.68
112,439,199,127,370,459.09,113.0,449.78
57,227,141,196,335,237.51,51.0,229.51
28,130,381,187,294,115.34,39.0,114.75
19,266,340,204,305,77.67,25.0,76.5
57,97,415,160,239,228.61,62.0,228.61
27,314,117,217,145,108.6,32.0,108.6
94,132,363,449,262,384.29,106.0,377.81
10,141,358,119,391,42.11,25.0,42.11
87,136,387,433,287,356.85,105.0,351.53
76,345,348,373,141,310.61,58.0,307.19
