Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
2,289,465,283,457,10.49,11.0,10.49
70,159,385,397,402,284.32,48.4,280.66
23,368,186,437,250,98.44,15.6,95.51
74,314,455,47,384,296.41,56.6,296.41
52,116,377,294,452,209.89,42.4,209.07
24,481,384,451,300,100.08,23.6,97.25
15,101,408,49,384,61.94,12.6,61.94
16,268,450,326,429,66.7,13.6,66.7
43,383,197,224,220,180.08,52.0,174.33
115,274,165,378,346,468.97,228.2,461.6
77,474,324,226,471,311.82,96.6,308.89
53,226,465,33,412,214.95,34.0,214.95
25,197,450,296,446,100.66,13.6,100.66
20,486,384,454,331,82.46,27.4,80.8
88,118,358,425,418,359.53,84.4,354.22
116,189,409,409,234,478.67,177.2,467.01
25,363,176,281,123,103.95,19.6,103.95
116,264,144,411,416,481.4,256.6,464.37
21,427,347,464,292,87.11,13.8,85.11
94,430,329,241,133,386.79,185.8,376.2
84,398,368,106,472,338.59,52.6,337.42
127,116,404,456,238,515.59,168.0,511.0
97,421,418,47,436,395.3,59.8,391.4
89,415,382,288,182,366.75,143.8,359.72
38,249,459,384,412,154.47,29.8,154.47
127,167,390,406,213,517.75,168.8,511.51
19,62,399,126,368,76.84,18.0,76.84
24,103,449,121,358,104.25,20.2,98.46
67,308,228,447,325,274.69,75.4,269.42
34,219,430,90,415,138.63,18.0,137.46
106,120,493,478,333,430.86,113.0,427.59
115,294,462,331,163,468.24,145.2,461.55
127,380,370,253,62,517.14,185.2,511.87
26,32,440,134,438,107.8,16.2,106.97
66,438,304,286,148,278.92,103.8,266.92
8,89,456,72,429,34.63,12.0,34.04
31,123,494,25,427,125.75,27.6,125.75
115,237,215,359,379,469.0,179.8,461.14
77,419,138,401,354,315.36,90.6,308.19
48,457,310,332,418,198.18,43.4,194.42
73,411,111,221,113,309.36,76.6,292.74
95,488,375,194,439,390.58,108.4,382.33
50,210,424,357,372,223.21,46.8,200.58
8,105,403,136,393,35.14,11.8,35.14
41,359,406,478,346,166.48,54.8,165.55
64,435,312,304,460,271.78,83.0,259.23
58,353,409,157,392,235.94,34.2,232.87
66,186,411,422,406,269.89,46.8,266.24
20,234,122,302,138,89.15,17.2,81.6
84,208,448,466,299,340.71,117.6,338.12
74,483,344,250,458,311.33,99.6,296.16
103,484,337,121,446,419.71,105.8,414.78
64,401,412,158,450,258.74,26.4,258.74
44,472,314,361,219,181.72,48.4,177.87
121,269,145,324,421,501.2,207.0,486.51
35,307,439,437,428,145.28,22.0,140.36
89,289,210,401,360,366.88,155.2,359.02
106,487,318,145,370,432.84,141.4,426.26
93,354,223,391,355,380.3,191.0,373.52
63,478,393,403,179,257.94,79.2,254.18
108,363,398,384,76,437.56,117.2,433.46
97,423,353,109,354,394.04,92.6,389.8
61,411,313,432,431,260.04,71.2,246.32
50,51,398,224,468,201.99,37.0,201.99
24,210,423,121,445,98.11,16.2,98.11
90,187,425,487,316,365.37,80.2,361.72
72,484,393,303,451,299.53,47.4,289.68
90,128,411,459,415,362.92,64.8,360.44
63,199,390,366,360,260.18,36.6,253.11
46,491,346,404,428,200.48,61.2,187.25
56,262,443,46,422,228.84,42.6,226.36
55,298,178,406,96,226.31,95.8,221.62
92,405,425,66,401,373.07,90.2,368.82
2,241,54,236,63,14.83,7.2,11.07
29,402,313,444,235,120.53,22.2,119.94
25,122,418,208,454,100.91,15.0,100.91
62,324,199,490,335,251.56,53.0,248.29
42,141,420,290,458,170.84,35.8,170.01
50,442,417,456,317,214.65,53.6,203.87
77,409,181,374,386,315.4,112.0,309.55
90,34,449,381,421,367.08,86.8,361.08
18,369,358,378,426,76.46,16.2,73.14
63,274,456,46,397,252.44,43.4,252.44
50,74,432,258,471,200.15,36.4,200.15
101,422,397,47,472,411.34,76.0,406.07
28,172,384,64,398,115.46,12.2,113.8
10,159,473,134,443,40.36,14.2,40.36
39,60,446,203,406,160.15,27.0,159.57
65,337,418,108,501,266.31,32.8,263.38
67,237,472,444,324,270.06,34.8,269.48
47,301,457,137,405,193.58,37.0,191.92
49,42,415,233,435,199.28,24.2,199.28
12,191,438,142,442,50.66,12.6,50.66
68,434,236,332,408,280.49,68.8,273.81
57,461,378,399,189,235.69,62.6,231.25
28,174,442,65,456,114.8,13.0,114.8
48,230,457,410,419,196.33,40.0,195.74
14,73,364,41,410,59.25,13.0,59.25
80,29,407,324,416,325.24,96.2,322.75
73,439,425,179,390,305.35,66.4,294.38
35,248,449,367,389,144.44,24.8,143.85
23,78,446,72,355,103.38,23.0,93.49
102,35,415,405,374,414.91,149.2,411.84
125,383,80,303,428,508.16,153.4,503.47
49,112,402,294,445,202.3,52.8,199.81
30,55,404,163,373,120.84,14.8,120.84
35,147,380,101,501,140.05,23.8,140.05
61,365,116,406,123,0.0,289.6,244.59
83,354,415,50,407,338.89,85.6,332.17
7,258,220,230,219,28.41,8.0,28.41
52,354,413,168,469,212.12,27.8,209.2
19,18,432,72,377,77.37,8.6,77.37
76,368,371,105,453,307.51,38.0,305.75
38,272,477,132,476,157.87,19.2,152.84
27,126,463,26,437,113.01,23.6,110.77
34,466,330,404,394,150.37,52.6,139.34
127,412,224,158,380,520.93,292.4,511.17
80,266,476,464,377,322.79,100.4,321.86
60,319,459,88,484,243.11,34.2,241.36
71,159,439,425,436,286.3,58.0,284.64
98,232,464,446,233,397.62,114.0,395.03
26,38,436,126,482,112.91,21.6,107.05
15,455,329,502,360,62.18,14.4,62.43
63,383,399,167,398,257.59,46.2,254.52
33,180,380,61,346,133.67,22.4,133.08
62,26,418,255,467,249.3,56.0,249.3
127,236,219,450,408,523.03,220.4,511.07
84,376,351,369,209,340.26,72.4,337.58
83,374,416,67,406,344.38,115.0,335.17
3,430,421,430,406,15.0,11.2,15.0
115,372,116,388,399,471.5,199.6,460.37
78,384,82,451,337,317.71,69.2,315.95
55,440,407,237,437,222.64,42.6,222.05
21,221,460,301,471,84.56,15.4,84.56
76,326,194,420,373,323.78,110.0,306.26
104,472,382,159,442,424.12,122.8,418.95
17,123,415,123,483,68.0,11.6,68.0
56,306,180,450,303,229.94,45.4,226.42
66,203,459,420,348,265.32,37.8,264.15
22,145,463,224,433,91.43,12.8,91.43
121,256,475,410,153,488.1,151.2,484.58
11,97,456,93,412,48.14,13.4,47.31
36,393,428,269,469,149.47,18.8,146.78
56,288,201,456,271,228.01,50.0,225.32
23,293,190,368,211,100.08,20.8,94.33
95,409,412,325,196,396.96,136.4,382.32
48,381,156,264,222,197.85,41.6,192.34
8,286,185,288,152,35.49,7.2,34.66
115,320,410,310,122,468.06,186.6,461.96
10,82,358,50,385,43.18,11.8,43.18
125,69,371,466,303,514.43,188.8,502.53
113,400,400,245,205,469.45,200.0,455.73
88,305,98,480,369,360.62,115.0,354.27
44,47,446,221,434,180.63,32.2,179.8
95,434,344,119,504,383.03,66.8,381.27
119,299,99,431,391,493.33,268.8,477.96
38,377,425,473,326,159.85,38.2,153.41
79,83,461,384,416,319.64,41.6,319.64
69,497,335,413,110,277.88,63.0,276.36
107,439,436,31,444,435.88,62.2,428.71
25,303,425,401,422,100.9,22.8,100.07
96,172,464,440,317,388.99,133.8,385.82
92,171,434,469,307,380.16,134.6,370.85
127,408,403,222,113,526.1,224.2,512.0
11,294,140,288,182,46.73,9.4,46.97
35,299,228,336,163,150.02,45.2,143.88
9,94,461,127,475,38.8,14.0,38.8
124,170,378,413,233,505.61,196.6,497.03
106,447,404,318,191,439.55,144.6,426.07
25,173,404,82,380,106.01,24.0,100.94
20,156,446,84,470,81.94,8.6,81.94
43,200,392,31,404,173.97,59.0,173.97
97,158,471,483,339,390.06,123.0,388.55
65,422,212,365,391,267.66,73.0,262.74
53,386,360,418,314,213.38,51.8,212.79
2,200,422,195,416,8.07,11.4,8.07
44,403,372,441,243,179.41,41.8,177.99
118,112,426,419,330,479.48,222.6,474.3
107,404,216,227,435,440.46,219.0,430.7
54,204,453,404,407,220.23,53.8,219.05
86,456,322,198,420,351.65,95.6,344.23
36,364,392,243,452,145.85,28.6,145.85
29,412,230,317,233,116.81,26.4,117.05
89,108,461,445,409,358.54,94.8,358.54
14,198,393,191,447,56.9,13.6,56.9
74,128,480,396,431,300.58,57.8,296.58
13,458,337,502,345,55.46,9.6,54.53
4,204,106,208,88,19.66,6.6,19.66
119,234,62,406,382,487.71,166.4,476.93
127,450,303,45,427,517.37,224.2,509.96
67,126,447,372,387,271.44,45.2,270.85
85,289,205,475,381,352.59,105.8,341.91
49,366,128,337,228,201.45,61.6,197.01
56,233,427,436,409,231.95,49.0,225.95
21,60,380,121,435,88.47,15.8,87.3
61,104,403,328,431,250.27,55.6,247.2
89,448,432,116,469,359.12,85.4,356.44
126,350,134,322,440,514.28,222.6,507.49
37,464,251,339,226,150.85,25.2,151.1
105,175,433,459,256,425.82,145.4,420.75
103,431,435,412,136,424.66,102.8,412.36
9,96,491,94,452,39.83,11.6,39.83
58,500,335,306,424,240.28,86.2,235.84
13,399,375,368,370,55.7,16.0,55.11
83,389,407,407,158,345.82,102.2,335.86
91,246,127,479,352,377.35,131.8,367.93
42,218,420,61,393,178.95,63.4,168.18
85,407,317,251,474,349.48,75.2,343.96
109,322,101,361,389,450.09,224.0,439.06
63,504,359,342,215,263.32,103.4,253.46
64,452,374,355,184,265.63,53.8,259.19
108,477,314,132,370,439.84,159.6,432.67
85,290,156,476,376,353.16,143.4,341.69
21,192,440,114,423,85.04,13.2,85.04
31,59,466,180,456,126.9,22.0,126.31
64,362,118,398,108,265.28,53.6,259.08
112,378,392,233,197,456.9,239.0,449.04
96,91,356,422,406,388.26,92.6,384.61
88,77,415,408,425,360.78,103.0,355.02
14,141,395,104,362,57.36,12.2,57.6
54,251,447,53,403,216.81,54.0,216.23
91,99,441,423,351,366.59,101.2,364.59
63,309,444,505,355,256.5,102.2,254.4
33,205,433,88,472,133.15,13.4,133.15
31,312,452,186,449,127.24,16.8,127.24
78,47,428,343,414,318.37,108.6,315.88
78,52,390,329,412,324.14,107.0,313.45
16,172,386,115,403,64.04,16.4,64.04
81,41,435,346,407,330.68,110.6,326.54
5,393,165,413,169,21.66,13.4,21.66
126,222,215,413,438,518.8,196.4,507.43
30,323,451,208,431,123.28,17.8,123.28
53,443,317,419,142,216.97,41.0,213.11
114,288,460,411,140,463.3,142.4,459.78
40,492,380,430,245,167.85,48.4,162.44
75,217,210,451,291,305.21,57.6,300.52
27,361,418,276,475,112.12,13.8,108.61
57,47,439,264,472,231.25,29.2,230.67
55,332,168,424,305,225.59,47.2,222.08
74,396,399,130,416,301.31,55.6,298.24
3,206,421,197,413,12.31,11.4,12.31
13,245,449,296,445,52.66,14.8,52.66
83,371,405,67,411,348.59,138.8,334.65
7,165,436,137,438,28.83,13.0,28.83
75,453,279,226,125,310.65,128.2,301.48
88,246,198,493,345,357.85,86.8,353.75
95,383,372,69,353,385.42,102.8,382.35
126,426,413,372,139,520.54,224.2,507.9
67,424,325,302,456,281.19,100.8,270.99
71,183,444,452,433,284.91,42.8,284.33
3,470,359,464,348,13.49,6.8,13.49
109,343,407,312,121,444.57,166.8,438.71
76,275,463,500,369,306.2,109.0,305.27
50,150,459,337,421,202.74,38.2,202.74
92,378,376,65,379,371.99,146.0,368.92
76,462,302,224,221,310.62,113.0,304.52
112,268,229,426,402,461.82,210.2,450.1
71,425,310,283,156,295.95,93.8,287.26
104,437,433,62,381,421.59,187.4,416.42
119,279,454,326,161,483.41,177.4,479.07
48,466,303,338,201,197.72,40.6,192.69
126,456,305,40,445,515.99,129.4,507.16
53,194,417,385,423,216.2,31.2,213.37
49,231,196,327,106,200.89,25.0,196.31
36,43,481,171,438,145.81,28.0,145.81
49,363,394,196,420,201.55,34.6,198.48
35,418,377,305,448,150.85,22.6,142.41
23,245,461,326,427,95.08,17.8,95.08
50,478,361,382,206,211.31,41.2,203.79
110,260,450,402,179,443.84,151.6,440.91
92,187,421,497,323,375.89,88.0,370.48
39,456,339,434,393,167.3,67.2,156.02
57,462,375,332,415,235.04,53.4,230.01
17,212,428,165,376,71.47,14.4,71.47
123,381,395,243,63,507.51,203.6,493.8
14,423,243,383,205,60.43,15.6,58.67
51,355,424,472,372,210.97,71.4,205.94
96,342,225,430,417,395.2,175.6,384.66
38,410,218,485,340,154.24,35.4,153.07
13,183,389,137,368,54.7,14.0,54.7
103,434,337,210,111,425.97,213.4,414.8
42,290,458,133,494,175.91,14.2,171.91
112,143,391,453,279,455.87,170.0,449.63
93,219,199,464,345,379.19,77.4,372.16
38,395,371,279,453,154.07,40.4,152.31
67,465,422,206,440,274.74,63.0,271.43
62,425,355,400,166,254.59,63.8,249.32
76,385,407,110,484,308.65,52.4,306.89
115,419,144,283,456,466.54,212.8,462.44
96,394,183,303,443,392.29,161.4,387.7
14,453,317,469,358,58.46,17.6,57.87
77,169,375,425,393,313.71,50.8,309.46
17,81,433,120,485,74.84,20.8,69.57
87,384,84,202,113,367.48,82.8,351.43
40,312,462,150,463,166.66,28.8,163.24
5,243,201,233,219,24.49,13.6,22.14
9,43,439,71,412,39.18,15.4,39.18
97,351,123,427,376,404.39,182.0,391.46
109,504,362,158,376,446.74,124.6,438.06
28,31,408,127,450,116.57,21.4,113.4
19,25,444,93,421,83.53,20.4,77.53
82,388,345,122,471,330.49,76.4,330.49
126,279,461,309,141,511.6,210.2,507.25
34,240,463,104,458,144.56,21.2,138.07
11,169,447,149,484,45.28,11.8,45.28
28,390,203,453,289,115.61,19.6,112.68
96,116,429,451,341,387.88,119.6,384.71
98,176,457,454,282,398.4,138.2,395.82
78,74,398,359,421,316.89,87.2,314.41
38,60,480,186,412,166.17,53.6,154.17
15,44,415,84,370,61.57,13.6,61.57
108,434,347,49,470,445.22,94.4,435.95
48,367,138,310,238,197.85,37.6,195.41
85,209,443,451,300,345.33,121.6,341.92
109,327,202,297,430,447.97,183.8,439.77
105,466,353,232,65,428.11,171.8,422.5
30,200,425,92,461,122.91,20.4,122.91
84,383,421,59,457,343.01,31.2,338.91
118,299,180,309,448,479.96,232.0,472.34
21,287,220,263,147,87.87,14.8,84.11
118,454,374,107,455,478.33,118.4,473.3
13,370,396,414,376,52.87,16.0,52.28
29,168,454,282,465,118.56,13.4,118.56
116,469,355,99,479,471.06,138.8,466.03
12,291,195,326,203,54.01,15.8,51.53
64,303,467,68,413,268.68,95.8,257.37
40,482,348,389,410,173.95,53.6,161.31
19,138,390,74,353,79.91,20.2,79.91
75,141,386,409,424,306.45,46.6,303.62
16,326,411,387,424,66.38,16.2,66.38
32,58,391,159,462,139.78,33.6,130.41
100,299,227,363,421,413.69,155.2,403.49
47,311,429,156,377,194.04,23.8,189.79
1,494,324,492,330,6.83,6.8,6.83
64,265,228,396,88,261.51,140.4,256.82
61,413,164,471,365,245.25,42.2,244.91
104,436,438,338,158,431.09,104.8,416.78
54,262,75,406,170,224.42,56.6,219.74
24,89,433,171,393,110.71,30.2,98.57
76,479,391,319,229,309.66,92.8,304.74
119,237,221,421,395,488.96,218.8,477.35
13,266,462,314,451,52.56,19.2,52.56
87,287,225,401,365,355.95,140.8,349.26
14,102,432,109,380,59.87,18.4,58.21
13,76,474,123,459,56.87,23.8,53.21
73,318,415,424,240,299.88,78.6,293.19
14,416,216,454,258,57.74,10.6,57.74
53,423,311,421,404,226.68,76.8,212.97
66,122,458,356,389,268.44,50.4,267.85
97,107,486,467,417,390.58,58.0,388.58
19,129,416,127,493,77.83,12.4,77.83
123,65,443,468,356,495.5,308.6,492.33
32,470,389,413,323,133.04,27.0,130.11
75,422,414,140,432,302.71,38.6,300.23
61,293,455,74,394,244.85,45.6,244.27
116,91,477,492,323,467.13,217.4,464.79
113,413,402,324,105,462.5,166.2,453.13
41,298,440,156,390,169.34,22.8,166.85
49,245,469,396,368,197.52,35.4,196.35
118,320,426,268,224,480.46,217.4,474.94
31,50,447,146,379,128.27,43.8,126.51
51,371,391,190,441,208.1,41.8,205.02
42,388,156,297,190,178.34,50.6,168.72
44,217,438,54,470,182.6,38.8,176.25
54,445,398,443,301,225.89,64.8,218.62
10,419,229,385,206,43.53,15.4,43.53
13,309,95,313,146,52.66,12.2,52.66
85,88,430,411,410,347.95,131.2,343.71
57,245,473,27,441,238.18,35.4,231.25
9,101,429,64,430,37.41,12.8,37.41
52,443,313,326,416,214.94,58.6,210.59
16,305,179,302,132,65.01,18.0,65.25
50,113,440,311,454,203.8,62.0,203.8
43,271,471,115,491,177.84,22.6,172.57
8,47,399,64,427,35.04,11.8,35.04
42,249,49,284,180,173.87,17.6,169.62
64,450,314,394,95,262.72,52.6,257.69
40,420,241,407,98,162.23,31.6,162.47
19,430,416,395,380,86.7,17.2,79.43
106,429,427,30,405,437.31,129.4,427.99
63,422,241,386,370,265.84,100.8,255.39
77,347,419,53,456,309.91,31.6,309.33
112,474,326,95,494,450.93,138.8,448.59
18,291,229,332,207,76.46,19.8,75.04
11,289,157,252,140,44.04,15.4,44.04
32,410,127,342,168,0.0,11.4,129.47
16,149,437,129,496,67.28,11.8,67.28
90,196,443,474,363,364.05,145.2,361.71
98,198,407,457,373,398.59,143.6,392.83
110,141,461,415,317,443.16,166.6,440.58
32,214,99,303,182,129.24,31.6,128.07
88,202,433,498,340,356.99,143.6,353.58
38,392,430,254,448,155.6,10.4,152.91
55,276,446,92,358,222.69,36.6,220.45
119,307,424,291,171,481.4,253.2,476.13
77,405,353,150,473,313.49,57.6,311.74
16,421,335,389,387,67.84,14.0,66.08
94,221,121,497,332,386.77,146.2,379.36
66,316,146,413,324,269.58,109.4,266.06
31,282,143,356,233,125.92,31.8,124.75
43,283,460,112,465,176.49,30.4,173.07
93,213,420,468,382,380.89,143.4,375.72
114,504,343,121,399,465.9,156.8,456.73
30,161,443,87,357,120.75,20.6,120.17
34,164,428,44,397,137.91,18.4,136.74
62,155,432,355,373,0.0,6.8,250.44
116,475,351,96,399,475.62,150.8,467.52
58,240,64,203,106,247.05,47.2,235.49
121,75,485,453,306,487.42,275.6,484.83
31,374,191,306,100,126.78,27.6,126.2
125,94,414,464,267,505.82,206.2,500.06
87,422,346,120,432,353.81,46.4,349.56
114,391,416,242,213,467.93,225.4,457.14
54,228,436,420,394,219.92,50.4,216.85
118,498,357,114,381,483.67,157.8,475.81
24,365,128,335,161,98.25,18.6,99.33
36,234,470,127,376,147.11,18.2,145.94
15,192,424,134,437,63.38,10.2,63.38
18,364,392,423,358,73.08,19.0,73.08
33,126,496,49,394,133.89,33.4,133.89
29,407,371,313,428,122.68,28.8,117.61
98,181,403,472,362,397.1,153.8,393.1
126,273,76,410,433,520.14,289.0,507.6
99,81,373,437,416,400.91,80.2,397.84
14,62,356,96,401,60.25,12.6,59.67
80,395,114,206,98,343.82,123.8,322.02
38,149,438,299,441,157.04,25.4,154.56
115,490,327,107,369,467.6,201.0,463.36
108,395,84,377,364,438.52,153.8,435.24
22,90,400,121,476,89.43,33.2,88.84
100,235,457,420,232,405.24,165.0,400.9
63,298,428,87,360,259.25,43.6,254.42
68,179,417,429,426,279.17,66.6,273.61
116,296,471,414,131,478.88,155.2,467.75
125,493,367,89,389,512.46,170.2,502.94
77,143,385,392,371,313.43,63.2,308.61
77,239,130,450,302,315.82,125.8,308.99
20,425,433,368,379,83.47,16.0,82.88
7,96,455,121,444,29.56,14.4,29.56
82,53,388,345,414,340.89,120.2,328.45
36,32,407,175,396,147.56,40.4,147.56
16,494,334,484,394,64.14,11.0,64.14
26,291,170,235,216,106.87,20.2,104.28
39,313,441,160,455,158.8,19.4,158.8
81,99,410,369,372,333.66,100.8,326.49
80,116,401,399,396,335.32,100.2,323.28
82,418,393,131,499,331.49,71.6,330.91
77,408,116,210,94,328.33,91.8,311.71
86,70,487,374,390,345.35,82.8,344.18
13,122,410,165,429,54.53,14.0,53.36
76,109,499,356,379,309.01,69.6,307.84
79,375,392,107,386,323.32,117.4,316.15
2,411,144,415,154,11.66,11.6,11.66
83,203,108,461,277,343.32,125.2,332.83
7,199,111,209,85,30.14,3.2,30.14
10,474,380,506,356,41.94,7.2,41.94
6,114,399,134,412,25.38,13.4,25.38
108,128,408,489,341,437.55,175.8,434.03
104,106,436,467,325,419.36,159.6,416.19
107,422,344,64,381,432.35,204.4,428.69
51,413,168,489,327,208.56,44.6,207.05
26,120,506,51,435,104.85,20.0,104.27
91,141,384,432,334,369.42,74.0,364.59
28,84,426,184,395,112.84,39.4,112.84
31,81,412,196,434,124.11,19.6,124.11
117,399,399,241,141,483.67,214.0,469.57
21,335,169,266,152,91.64,15.4,84.91
36,26,430,170,433,145.24,16.6,145.24
65,467,378,344,215,267.62,92.2,261.76
75,435,239,451,429,314.74,108.0,301.61
34,384,405,474,317,146.27,33.8,139.24
59,58,397,265,475,239.89,59.4,239.31
12,61,442,102,424,48.46,15.4,48.46
101,158,373,484,326,411.7,101.2,405.11
71,160,440,434,421,292.64,64.4,286.01
126,283,85,323,409,516.34,234.0,507.31
10,72,447,92,415,48.49,16.4,40.28
16,489,346,443,353,68.01,27.4,65.33
28,192,432,98,387,112.64,9.0,112.64
29,53,474,160,448,117.77,13.4,117.77
67,244,198,415,109,275.48,96.8,269.38
79,79,452,381,412,318.57,95.8,318.57
17,381,352,360,413,69.7,27.4,69.7
11,482,310,460,274,50.97,10.2,47.46
72,283,465,425,320,293.82,115.6,290.65
15,245,461,194,430,63.84,8.4,63.84
9,306,435,333,409,37.77,13.6,37.77
40,318,188,271,73,163.04,29.6,161.04
32,196,403,302,451,128.81,21.6,128.23
107,377,415,311,108,440.77,167.8,431.16
61,185,418,385,364,250.74,31.0,247.66
65,65,377,285,474,261.35,83.0,260.18
90,377,376,48,451,364.89,65.8,361.48
11,139,402,116,436,46.46,16.0,44.11
68,419,153,480,381,280.46,79.2,275.63
44,220,127,268,77,184.07,31.2,176.41
68,420,215,196,101,282.53,99.6,273.71
22,453,243,484,322,93.01,18.6,91.84
10,148,471,185,463,41.14,12.0,40.31
102,319,103,384,388,419.53,184.8,410.74
53,499,325,442,393,0.0,360.0,212.82
85,416,370,120,484,344.39,61.6,343.22
17,75,354,75,422,68.0,14.8,68.0
14,100,470,51,452,58.8,19.0,56.46
126,354,180,212,444,516.06,322.8,506.88
24,180,447,272,461,97.8,16.8,97.8
43,431,242,315,132,172.84,46.4,172.49
61,419,216,256,58,247.19,54.8,244.85
5,417,151,412,171,32.66,13.4,22.07
17,354,418,425,416,71.83,18.8,71.83
96,419,368,85,493,386.95,77.6,385.78
39,155,477,296,435,158.4,24.2,158.4
105,124,478,482,330,423.89,149.0,420.13
24,143,371,116,459,99.18,31.6,99.18
