Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
65,315,348,87,406,268.11,56.0,263.62
66,175,249,58,450,266.48,20.0,264.13
73,174,192,419,160,304.38,61.0,293.84
27,240,136,339,129,113.31,10.0,109.46
92,237,336,343,121,384.08,98.0,371.78
11,339,125,377,140,44.21,25.0,44.21
26,126,370,64,452,107.68,13.0,107.68
112,439,199,127,370,459.92,114.0,449.78
57,227,141,196,335,250.3,51.0,229.51
28,130,381,187,294,130.65,40.0,114.75
19,266,340,204,305,79.08,27.0,76.5
57,97,415,160,239,228.61,68.0,228.61
27,314,117,217,145,113.53,36.0,108.6
94,132,363,449,262,383.71,103.0,377.81
10,141,358,119,391,42.11,28.0,42.11
87,136,387,433,287,366.71,101.0,351.53
76,345,348,373,141,314.02,58.0,307.19
